PDK1	PDK3	APLNR	SLC18A1	NME2P1	HLA-B	PDK2	CRBN	PDK4	ACAD9	FOXD4	PDHB	NDUFS7	DENR	C17orf90	PDHX	TRMT61B	HLA-DPA1	LAMP3																																																																																																																																																			
AMBRA1	CISH	RFPL4B	WSB2	HPS1	SOCS3	ASB8																																																																																																																																																															
SNRPN	CSTF1	WBP4	ISY1	PRPF8	SYF2	TFIP11	C17orf79	CLNS1A	BUD31	SNRNP27	EPB41L3	SNRNP48	MEPCE	ZRSR2	SNRPC	GCFC1	EFTUD2	DDX23	AKAP7	SF3B2	NAA38	SNRPF	CRNKL1	TGS1	PDCD7	SKAP2	LSM6	TRA2A	RNPC3	FARP1	PRPF31	EAPP	GEMIN5	TUT1	CCDC12	SF3A3	NHP2L1	NOL7	PRPF6	SNRNP200	SNUPN	SNRPA	SF3A1	CCDC75	SNRPG	SNRPD2	LSM2	DGCR14	SF3B5	COIL	CWF19L2	GPATCH1	SNRPA1	SIP1	SNRPB2	HTATSF1	CRTAP	WDR83	SF3B1	PRPF3	LSM4	FTSJD1	DHX35	PRPF4	LSM11	PRMT5	SART3	SLC4A1AP	RIOK1	TSSC4	WDR77	SNRNP35	SF3B4	TXNL4A	SNRNP70	SNRPE	RBM42	DPP8	GEMIN8	CDC40	XAB2	PRKRIP1	AQR	TOE1	SF3A2	ZMAT5	CD2BP2	SNRPD1	SNRPD3																																																																												
BRMS1	MXD1	MBIP	ING2	RBBP7	POLR2E	FAM60A	MXD3	PRPS1	ZNF704	HDAC1																																																																																																																																																											
MAPK14	DUSP16	DCUN1D5	FAM19A3	MKNK1	RICTOR	HOXC9	DUSP9	HOXB6	CIZ1	OBSL1	TPX2	DUSP7	FLYWCH2	AMMECR1L	ARL13B	RNF138	CUL7	HOXB9	HOXA10	RALB	RPS6KA4	GFER	CCDC8	FBXW8	TRMT1L	LCOR	MYF6	HOXC10	PRKY	RECQL4	USP47	IQGAP1	PTPRR	C14orf43	ERF	MAP2K3	KIF22	RHBDF1	GTSF1	LRRC1	MEF2D	GPR156	CSNK1G2	LIPG	C20orf94	CAMKK2	PPIL2	RPS6KA5	MKNK2	MAPKAPK2	MYLK3	MAPKAPK3																																																																																																																	
SPPL3	YIPF3	SLC39A8	C3AR1	GPR114	SLC2A12	HTR3A	TPRA1	SLC18A1	SLC6A15	CHRND	P2RX2	SLC1A5	SPPL2B	PDCD1	SLC22A16	SLC15A1																																																																																																																																																					
HIRA	ASF1A	TEAD2	XAGE1A	ASF1B	ZBTB48	TFAP4	MECP2	SP4	CDX1																																																																																																																																																												
AP1M1	FBXO4	CPD	TGOLN2	AP1S2	RNF19B	TLR2																																																																																																																																																															
RBM5	ZRSR2	SUZ12	WDR46	RBM17	SNRPE	VTN																																																																																																																																																															
IL13RA2	ARV1	C17orf80	KIAA0391	SENP1	ATP12A	METTL15	LOC100507680	TSHZ3	RARS2	ERF	PTPRS	ABHD14A	BDH1	POP4	INTS12	ST3GAL2	RBM15B	KIAA0368	SIK2	DAG1	XRCC3	ADCK1	UCKL1	NAMPT	RFC5	IPO11	SDK2	GK	B4GALT3	PHLDB3	ALG5	MYO19	ULBP3	RPTOR	ZNHIT6	PTPMT1	HOXD13	MELK	ZNF195	KIRREL	B4GALT5	KIAA1274	LRFN1	TTK	HIP1R	HSD17B11	MAN1A2	STOML1	ANTXR1	KNTC1	AHCTF1	TRAPPC5	INTS7	CHEK1	GCN1L1	PET112L	SLC25A25	RFC4	SGPL1	SH3BP4	PTPRF	RAB3B	CCDC109A	MTFR1	ZDHHC18	CAND1	DSCR3	SYMPK	B4GALT1	MAP2K7	RICTOR	NEK7	LARP4B	SLC25A23	TM2D3	RNASEL	JAK1	TNFSF9	GUF1	SAMD1	SLC25A46	SEMA4C	TMED4	PRKD2	NEK6	C21orf70	MTO1	COMMD3	CCRN4L	FAM18B2	ENDOD1	ECHDC1	HEATR2	ORC5																																																																							
FARS2	HIST1H1T	GAMT	HNRNPA1	ZCRB1	HIST1H1A	HIST1H1E	MRPL38																																																																																																																																																														
C2orf68	GNE	KLHL15	GMNN	PIR	SMG6	HSPA9	DDHD2																																																																																																																																																														
MRE11A	RGS20	BMP1	C9orf25	CELA2B	SCG3																																																																																																																																																																
HOMER3	CYFIP2	HOMER2	EIF4E2	NUP54	INADL	ABI2	WASF2	TP53	IFIT2	HNRPLL	FRYL	POLG2	IFT57	PEX14	MPP5	CEP192	ABI1	NCKAP1	DBN1	HOMER1																																																																																																																																																	
AP1S2	CORT	HEATR5B	AAGAB	AP1AR	POTEB	CLINT1	PPP6R2	AP1B1	AP2B1	CCM2	AP1G2	STX8	VTI1B	RNF13	AP1G1	SYNRG	AP1M2	AP2M1	AFTPH	AP1M1	CAV3																																																																																																																																																
ZNF318	FAM160B2	NCAPH2	ASB3	PRPF39	CPNE2	CELA1	SIRT6	C6orf141	CCBL1	AP1G2	CORO6	P4HA3	APOBEC3D	IL17RA	BAG4	CDC16																																																																																																																																																					
NOB1	KLHL22	RPS2	PNO1	C3orf39	ANKHD1	RPS14	DNA2	LRRC4C	ANKHD1-EIF4EBP3	HLA-DPA1	BYSL																																																																																																																																																										
OLFM4	GNL3L	BMP7	C17orf70	ETV3	FUT11	INTS6	RBPMS	FAM54B	ERF	LEPREL2	DDX11L8	DHFRL1	PDF	NID2	RDH13	SDF2L1																																																																																																																																																					
GAN	ZMYM3	KBTBD8	QRICH1	CSPP1	WDR76	INA	NUDCD3	SYNC	SAMD4A	ZC3H13	CTU1	H2AFX	NEFM	VCPIP1	CPEB1	VIM																																																																																																																																																					
ATP1B3	IMPAD1	REEP5	TGFBR3	BTN2A2	C10orf35	MANEAL	ATP12A	EFNB1	CGRRF1	TUBB8	TMX4	ALG9	HLA-C	RTN2	BACE2	ARL6IP5	RTN4	ITGA7	NRP2	KIAA0090	ITGB5	KIAA1715	TMPPE	C4orf32	GRN	PIGO																																																																																																																																											
RNF2	WDR5	RYBP	PCGF5	PCGF2	PCGF6	CSNK2A2	L3MBTL2	PHC1	YAF2	CBX7																																																																																																																																																											
AHR	KIAA1683	ARNT	SIRT6	TSPYL6																																																																																																																																																																	
CHAF1A	P4HA3	ASF1B	HIST1H4A	HIST1H3A																																																																																																																																																																	
PCDH20	EIF2AK3	SIRT6	DKKL1	LTBP1	TAF5L	ITGA6	ZNF518A	TAF9B	CHD8	PCDH17	CELSR2	TUBB3	PPIAL4G	TRAPPC2	MAP3K7	PTPRD	PRSS37	MAP7D3	CCDC51	TMEM132A	PCDHGA11	ZNHIT6	PCDH7	B4GALNT1	AGAP1	CLSTN1	SUPT7L	KDELR3	ATF6	RPL23	TAB1	ITGA7	CNTNAP3B	DCDC2B	CBX6	CELSR3	PCDHGB1	FCGR1A	NMU	CEACAM21	GTF2F1	POP4	DHFRL1	C2orf48	MGAT4C	MAP7																																																																																																																							
JPH4	CCDC14	C1QBP	RMND5A	IFT81	PRRC2B	MAEA	RANBP10	SMYD2	MYO10	MICAL2	WBP11	CSNK2B	PRRC2C	CSNK2A2	CLK2	OSBPL3	UBE2O	TMED1	ARHGAP29	RAD18	GPATCH8	RABL5	PPP1R12C	UBE2A	AGAP3	TJP2	ARMC8	C17orf39	UACA	ZC3H18	TRIOBP	WDR26	C19orf29	FAM171A2	CDK13	GCFC1	RBMX2	BCR	VAMP3	DNAJC13	CLASRP	VANGL2	SCML1	C20orf11	KIAA0913	PTPN14	MRS2	POM121	VANGL1	IFT74	KBTBD7	OSBPL6	C7orf30	ZNF638	MPRIP	GCC1	CSNK2A1																																																																																																												
FAM162A	GHITM	ASPH	CTNNA3	PCDHA12																																																																																																																																																																	
PARL	HIST2H2AB	ERGIC3	ENAH	CA10	RBFOX2	FAM86A	C1orf85	CHST10	BSG	SLC7A1																																																																																																																																																											
CD1B	IMPAD1	MAN1A2	ECEL1	HLA-A	GAS6	ATP2B3	BTN2A2	ADAM9	FCGRT	PODXL2	BTN2A1	TNFSF9	GALNT12	KCNJ8	ULBP3	PCYOX1L	USP22	TOR1B	MAN1A1	FKRP	LRP11	CNTNAP3B	ITPRIP	B2M	NRSN2	ASPHD2	CHPT1	ADAMTS2	FAM69A	KIAA1715	CANX	DHFRL1	AMIGO1	ITFG1																																																																																																																																			
CCDC109B	MRPL12	FAF2	APLNR	SETDB1	GNAI2	ASPH	TXNDC15																																																																																																																																																														
GAS2L1	HECTD3	RBM12	USP7	MAPRE3	CKS2	EPN1	GSN	LRRFIP1	KLHDC5	GNB1L	CCNB1	MAPRE1	CDKN2C	WDR45L	SNX5	PLCG1	DIS3	SH3KBP1																																																																																																																																																			
CLASRP	PUM2	CLK2	EED	LUC7L2	JPH4	PUM1	SNIP1	ACADVL	PIP4K2A	WSB2	ATXN1L	ATXN1	ATXN2	U2AF2	HELZ	TMEM184B	ZNF703	RBM38	C16orf80	GAK	LUC7L																																																																																																																																																
WIPF2	GRB2	NCK2	PACSIN2	WASL																																																																																																																																																																	
EED	SUZ12	AEBP2	RBBP7	BTRC	PHF19	FBXW11	CLASRP	INTU																																																																																																																																																													
COPS5	BTBD2	TPD52L2	COPS7A	COPS8	FNIP1	CUL4A	CUL4B	FBXL5	KLHL10	COPS4	KIAA1737	FBXO7	GNB5	GPS1	COPS3	COPS7B	COPS2	APBB3	CUL3	DET1	BTBD1	UBE2M	FBXO17	DCAF4	DENR	COPS6	DDB2																																																																																																																																										
POLR3C	C14orf149	POLR3D	SUCLG1	POLR3E	EFEMP1	POLR2E	POLR3GL	POLR1C	GADD45B																																																																																																																																																												
DSCR3	VPS29	COMMD8	COMMD3	COMMD4	IL13RA2	FAM45A	COMMD1	COMMD10	COMMD6																																																																																																																																																												
SULT2B1	DDX19B	CDK15	TBC1D22B	FCF1	GMCL1																																																																																																																																																																
SLC29A1	GPR21	APLNR	GPR114	HTR3A	SLC18A1	PTGIR	CHRM4	SLC17A2	GNB2	SLC22A9	FPR2	SRC	CD97	UPK1A	SLC22A16	SLC39A12	C19orf75																																																																																																																																																				
SAP30L	MXD1	FAM60A	RBBP7	MXD3	ING2	ZNF704	HDAC1																																																																																																																																																														
CPA2	HSPA5	RBM14-RBM4	NME4	GAS6	MPZL1	ITGA4	INHBE																																																																																																																																																														
DCUN1D5	GNAI3	PNKD	FAM177A1	ORMDL1	LYPD3	TMEM213	MAPK14	RNF111	CD70	TMEM206																																																																																																																																																											
TMEM194A	ACAD11	NOP58	RGPD5	DLGAP5	UBE2I	PIP4K2B	PIP4K2A	SDAD1	GLRB	RGPD2	METAP2	RAN	ADCY9	B2M	RANBP2	RGPD8	RANGAP1																																																																																																																																																				
SCNN1D	LRRC3	LRP12	FAM54A	ERMP1	ANGEL1	LOC100507680	TAP2	KIAA1751	DPY19L1	POMT1	CLPTM1	STX11	CANX	ALG9	AMIGO1	CLSTN3	ABHD16A	DNAJC16																																																																																																																																																			
USP28	COMTD1	ST6GAL1	SENP2	KLHL2	MRPS7	SPPL2B	USP25																																																																																																																																																														
FECH	PGRMC1	KIAA0664	PPP2CB	RDBP	C7orf55	GNA15	HSPD1	PDK2	COBRA1	SIRT3	TIMP2	MCCC1	TH1L	ATPAF2	TMOD4	RCBTB2	NIT1	MMP26	CYP1A2	TMOD3	UQCC																																																																																																																																																
SUGP1	COMTD1	YEATS4	ACBD7	RNF111	CTR9	CDK17	FAM177A1	PLK2	CTPS2	DUSP23																																																																																																																																																											
TMEM128	BCS1L	RTN2	TMEM208	PLSCR1	ABCC4	SLC44A1	REEP5	RTN4	SOAT1	ARL6IP5	SMARCA1	REEP6	HDGFRP3	APOB	FUNDC2	TM2D3	CD47	RABAC1																																																																																																																																																			
IGHG3	RAD51AP1	SNX27	ALDH2	CA8	ALDH3A1																																																																																																																																																																
ABHD15	STUB1	DNAJB4	HSPA8	HSPA2	STIP1	FKBP5	HSPA6	BAG5																																																																																																																																																													
KLRAQ1	FBXL14	KLHL24	KBTBD7	KBTBD6	TCP10L	IL6R	KLHL26	TXLNA	THBS2	KCTD10	BTBD9	WDTC1																																																																																																																																																									
STXBP6	STX12	STX3	STX1A	STX8	ATG7	VTI1B	ALS2	SNAP23	NAPA	STX6	NAPG	STX7	STX4																																																																																																																																																								
KPNB1	KPNA2	RAN	HP1BP3	B2M	TSR1	RCC1	NUP50	SIX2																																																																																																																																																													
SS18	BRD9	ARID1B	SMARCD3	SMARCA4	ARID1A	SMARCC1	ACTL6A	BCL7C	PHF10	SMARCE1	BCL7A	DPF1	GLTSCR1	SMARCD2	ACTL6B	SMARCC2	ARID2	DPF3	SMARCB1	BCL7B	DPF2	SMARCD1	SMARCA2																																																																																																																																														
MOSPD2	ZACN	FAM187B	PEX19	TMEM171	GPR114	HTR3A	STX12	SLC44A5	FASLG	FPR2	ZFYVE27	SPINT2	GNG4	VAPA	PALM2																																																																																																																																																						
UBR2	NUDT6	C22orf33	MRM1	SPINK2	PAM	METTL2A	SIL1	ASB6	GFAP	CRHBP	PAK7	PON2	SOD2	NRP1	PLXDC2	PLEKHO2	HEPACAM2	HS3ST2	C2orf3	NXPH2	CROCC	INSL5	PNLIPRP1	SMOC1	HYAL1	RGS8	CCDC130																																																																																																																																										
IFT88	TTC30A	TTC30B	IFT57	FGF8	CCDC151																																																																																																																																																																
RGPD8	TRAF3IP3	UCHL5	LGALS3BP	TSNAX	TMEM194A	AKIRIN2	RAN	PSMC5	FAM136A	IER2	MLLT6	CTAGE5	ESRP1	NXF2	RCC1	PMF1	TSKS																																																																																																																																																				
TINAG	ACAD11	NUDT6	TYW3	ZNF460	BOLA1	RFWD2	HSPA5	COL4A1	GFER	STK40	CUL1	TRAF7	VPS26A	ZNF696	CTU2	ZNF579	PPP2CA	TSHB	CTU1	IDE	EPDR1	MOCS1																																																																																																																																															
C9orf41	C1QL4	KCTD3	NUPL2	PLEKHG6	CPA5	LENG9	KLHL7	CDK5RAP1	C4orf26	CHCHD10	HDAC1	PNMA5	MAP3K7	RNF113A	NR3C2	DTL	LUZP1	ZBTB25	ZBTB2	TAB2	ZFC3H1	SARM1	GLE1	TNFRSF10A	ZC3H18	SOAT1	TAB1	TPP2	NR2E1	U2AF1	MKRN2	ODF3L1	BRIP1	PARN	MAP7	OSBPL1A																																																																																																																																	
LMO2	CSTF1	MBIP	SUPT6H	SSBP3	DHRS4	POLR2F	MEX3C	SSBP4	RPAP2	TRIM33	RBCK1	POLR2L	SSBP2	SHARPIN	POLR2C	MED20	AHNAK2	ARMC5	LIMD1	POLR2B	KLHL23	GPN1	LDB1	MED24	GPN3	ZMYM1	ZZZ3	CCZ1	ZMYM6	MSH3	MAPRE2	CPS1	POLR2E	KBTBD6	RECQL5	POLR2J	POLR2A	MN1	GORAB	KCTD10	YEATS2	MED17	CSRP2BP	APBB1	POLR2I	RPRD1B	RPRD1A	RPRD2	MED14	RNF31	KBTBD7	MEX3D	ISL2	ABHD8	POLR2G	POLR2D	IRF2BP2																																																																																																												
ANKRD44	PPP6C	PPP6R1	HIF1AN	PPP6R2	USP10	TRMT2A	PLK2	PPP6R3	CDKN2C	ANKRD28	NOTCH1	NOTCH2	NOTCH3	KIAA0802																																																																																																																																																							
TYW1	PCDHGB4	PCDHGA5	IL17RB	PMEL	ADAM33	RGS20	PDGFRB	LRRTM1	BTN2A1	DLK2	ATP6V0A2	SPINT2	KCNC4	TSPAN17	RNF170	ZNRF4	FAM189A2	KBTBD5	PCDHAC1	NMUR2	KCNS3	C21orf63	GPR156	CHRND	TMPRSS3	GDPD5	IL17RC	PCDHA3																																																																																																																																									
HLX	AES	TLE3	CEP120	SEPHS1	TLE1	TLE4	SCAF4	KBTBD7	ZYG11B	C18orf25	CSNK2A1	TLE2	CSNK2A2																																																																																																																																																								
C16orf80	RABEPK	SFSWAP	RSRC1	ARL2BP	PNN	PRPF40A	C11orf84	FAM149B1	C6orf170	RBM25	CLASRP	CDK20																																																																																																																																																									
TUFT1	RABGAP1L	ATF1	EXOC1	RABGAP1	SMC6	ZYX	CREB1																																																																																																																																																														
KIF16B	CCZ1	KIAA1279	MON1B	ALOX5	CARM1	SPAG9																																																																																																																																																															
BMP2K	STAMBPL1	SLC25A41	REPS1	CLINT1	STAMBP	RUNDC3A	INTS4	RALBP1	AP2M1	PICALM	LIMS1	AP2S1																																																																																																																																																									
TCF12	MESP2	ID2	TCF4	HEXIM2	NEUROD1	MYF6	MYOG	NEUROG3	CCDC101	FERD3L																																																																																																																																																											
BABAM1	TNKS	SHMT2	FAM189B	FAM175B	TNKS2	BRCC3	UIMC1	FAM175A	BRE	DEF6																																																																																																																																																											
WDR6	AMY1C	PAPSS2	IGHA2	DMWD	IGJ																																																																																																																																																																
PCDHA4	DDX11	EIF2AK3	LTBP1	ZFYVE20	POMT1	MAP3K6	PCDHGC3	CNNM1	LONP2	TMEM39A	PCDHA9	CLSTN1	C1orf43	TMEM223	CISD2	UFSP2	SLC10A7	PCDHA11	NMU	PCDHA10	PCDHA12	PCDHA7	MAP7	PCDHA1																																																																																																																																													
AURKC	CDK5	MYH1	HSP90AA4P	USP19	HSP90AB3P	C12orf43	HSP90AA5P	MYH8	HSP90AB1	MYH4	DHX38	FKBP5	INCENP	HSP90AA1																																																																																																																																																							
CDK9	HINT1	HSP90AA4P	FKBP5	AFF1	MLLT1	CCNT1	HSP90AB3P	MLLT3	AFF4	HSP90AB4P	LARP7	HSP90AA5P	AFF3	HSP90AB1	MEPCE	CCNT2	AIP	HEXIM1	CDC37	HEXIM2	HSP90AA1																																																																																																																																																
HSFY1	RAD51	CHD3	CHD4	TUBA3C	NDUFS1	POTEF	SATB2	MIS12																																																																																																																																																													
UROS	MOCS1	GCLM	TCEAL1	BOLA1																																																																																																																																																																	
EFR3A	ZNF517	LPAR4	NTRK3	ISG20	SLC2A12	RGS20	CHRM4	VPS4B	HOXB5	GJB7	ATG3	TMEM185A	HTR2C	SDC1	MMP26	TIGD5																																																																																																																																																					
SPATA20	CCL5	USP47	LYRM5	ZNF566	RAVER2	DCLRE1C	SCRN3	NDUFA10	RREB1	CCL25	ODF1	GLT25D2	BTRC	TADA3	FBXW11	LYG2	ZBTB10																																																																																																																																																				
PDYN	ACAD11	TIMM8B	LCN1	TIMM13																																																																																																																																																																	
COX4NB	SLC18A1	LPAR1	GNRH1	TTC35	C15orf24	TRDN	BCL7A	KCNK16																																																																																																																																																													
TMEM39B	ADAM33	CHRNA9	SEMA7A	SCN3B	B3GNT1	NRG1	LRFN4	PMEL	ISLR																																																																																																																																																												
AKR1C2	IPO8	ZFP1	AKR1C4	AKR1C3	AKR1C1																																																																																																																																																																
PLS1	FSD1	METTL6	SERPINB5	LCP1	GSTM3	MTMR14	FCGR2A	PDIA6	OR10H3	EFCAB4B	SPRY2	C9orf139	FKBPL	RCAN3	CNPPD1	SNRNP27	DDRGK1	QTRT1	USP47	CRHBP	FYTTD1	FAM136A	NFKBIA	CDK13	PLS3	PRPS1	GALK2	LIPG	SLC25A32	RWDD2B	NKD2																																																																																																																																						
RCOR2	HMG20B	HDAC1	ZSCAN5A	HMG20A	CTBP1																																																																																																																																																																
FERD3L	TCF3	TCF12	DMWD	USP19	TCF4	NES	HEXIM2	CORO2A																																																																																																																																																													
ZC3H8	FGF8	HIST1H1T	RPS8	ZCRB1	HIST1H1A	ZC3H3	RPL7	TUBA8	SYNCRIP	LARP7	E4F1	THUMPD1	RPL26L1	C8orf33	H2AFY2																																																																																																																																																						
EAF2	EAF1	AFF4	PIP4K2A	ELL3																																																																																																																																																																	
AP2A2	CPSF4L	AAGAB	GPBP1L1	REPS1	CLINT1	GPR156	NECAP2	RUNDC3A	INTS4	FCHO1	LSR	ZBTB46	AMPH	AP2M1	SNX9	ARFGAP1	AP2S1																																																																																																																																																				
SPIN1	ZNF324B	C11orf84	TOPORS	SPIN2B	CGGBP1	SF3A3	ZGPAT	YRDC	PAX3	SCNM1																																																																																																																																																											
TRIM13	KIR3DL2	COMMD10	LRRN2	CKAP4	KIAA1467	TEX28	ELOVL2	NPLOC4																																																																																																																																																													
KCMF1	CEP85	TFDP3	A1BG	VWA5A	ABHD10	MRS2	UBR4	CST9	C15orf27	FSTL4	IDH2	NIPSNAP3A	KIAA0748	SARS2	FIGF																																																																																																																																																						
LMBR1	GPR21	FAM189B	HTR3A	EFNB2	LYPD3	FRMD3	LRRC8B	VNN2	YIPF3	ZACN	C3AR1	STS	SLC22A9	CLEC2D	LRFN4	GPR52	EDNRA	LYPD6	P2RY12	GPR161	TACR1	ASGR2	GRPR	TMEM155	ST3GAL1	S1PR1	TNFRSF1A	IPPK	LPAR1	UXS1	PCDHAC2	FPR2	DPEP1																																																																																																																																				
FCGR2A	PPP3R1	APEX1	BLVRB	FCGR2B	FCGR2C	PLS1	FAHD2A	EEA1	PROSC	PRTFDC1	PTPN11	TES																																																																																																																																																									
DYNC1LI2	DYNC1I2	DYNC1I1	C2CD2	PCBP4																																																																																																																																																																	
FARSB	FGB	FARSA	USP47	GPX7	APBA3	MAGEB10	GTF2E2	DTX3																																																																																																																																																													
CCDC91	C10orf88	CCDC102A	ANGPTL3	GGA1	STARD7	PES1	MVK																																																																																																																																																														
DDX19A	NUP88	DDX25	NUP214	DDX19B	MIF4GD	CTIF	NUP62																																																																																																																																																														
TMEM184A	ASS1	HIBCH	PDXDC1	RBM38	MUT	KCTD15	MCMBP	NRD1	GTF2F2	SHMT2	ACSF3	YARS2	DGUOK	ME2	MBOAT7	IBA57	ALDH4A1	C20orf43	CAV1	MLLT4	PDP2	LYRM7	RRM1	ISCU	BAIAP2L1																																																																																																																																												
NDUFA7	NDUFS3	DNAJC30	ENPP6	C7orf45	TMX2	NDUFA13	NDUFA8	NDUFB11	NDUFS7	NDUFS6	VAPB	FUT1																																																																																																																																																									
GTF2E2	CSTF1	GINS1	GINS3	FAM49B	PHPT1	MDC1	HDLBP	SLK	HIBCH	FARSB	FTSJD2	EIF3J	GMPS	RNF20	ADSL	RBM12	MCTS1	EFHD2	TSFM	PPME1	HMGN5	LYPLA1	CHORDC1	PTPN11	UGP2	UBLCP1	EEF1A2	CSTF3	LRRC40	DBNL	GTF2E1	SNX5	NARS	UBE2T	SRRT	DIS3	WDHD1	ZRANB2	SLC9A3R2	EIF5B	PDCD10	MESDC2	AK4	ETF1	IBA57	TPP2	PACSIN2	EIF2A	OIP5	ZMPSTE24	GINS4	MIS18A	DNAJC2	NAA15	CAB39	TLN1	SF3A1	C21orf33	TACC3	PMVK	SBDS	VRK1	BLVRB	ACTBL2	DUSP3	RPRD1A	ACAA1	YARS	SPRYD4	PPP1R8	TOMM34	TOP1	STX7	HDGFRP2	FEN1	WIBG	UBA6																																																																																								
TMEM63A	PTPN1	HTR3A	TPRA1	TMEM66	ATP6V0A1	C6orf35	ZDHHC9	OSTalpha	C3AR1	AP3B1	YIPF4	ALG5	SLC4A8	AP3M1	SERINC1	AP3D1	SLC45A2	CISD2	GHITM	GPRC5C	FAM189A2	PIGN	GPR89C	NMUR2	SLC44A5	ATP11C	TMBIM6	ARL10	PTGIR	MFSD10	LGALS3	LGALS8	MFSD5	AP3S2	AP3S1	ATP2B2																																																																																																																																	
TNPO1	C4orf43	VSIG2	C19orf75	TUSC5																																																																																																																																																																	
DYM	OPRM1	VIPR2	HS2ST1	PNKD	EPHA1	SLCO1B1	P2RY12	FZD10	VIPR1	FPR2	TNFSF13B	CD70	C19orf75	CHRM3																																																																																																																																																							
LAMC1	PNLIP	CLEC11A	FAM175B	TXLNB	FAM175A	TGFB1																																																																																																																																																															
SUSD3	IGHG1	PPL	IVL	SNX11	TMEM51	CD207	SCGB1D1	S100A7A	TYMP	CALML3	SERPINB4	IGHG2	S100A9	SCGB2A1	SBSN	EVPL	KLK10	TRIM29	SERPINB3	IGLL5																																																																																																																																																	
C16orf62	VPS29	COMMD2	COMMD8	COMMD3	COMMD4	FAM45A	COMMD1	COMMD10	BSG	COMMD6	CCDC22	HDAC11																																																																																																																																																									
TMEM143	GLMN	TMEM30B	SLC39A4	CHRNA3	TPRA1																																																																																																																																																																
CST6	CCDC103	PLCZ1	C9	ZSCAN12	FAM60A	NPPA	PLEKHB2	VNN2	C17orf105	FTH1	EHF	C16orf70	B3GALNT1	MMRN1	CLEC10A	ZDHHC23	CUL1	CA8	TBC1D22B	NUSAP1	CLEC5A	TOX4	PDE4DIP	ANXA11	NONO	SF3A1	SLC1A1	THRA	VAV1	FCF1																																																																																																																																							
TRAF3IP1	TTC30A	TTC30B	IFT57	GTF3C2																																																																																																																																																																	
LRRC36	TBL1X	SNX27	SUFU	ISCA1	HSPA9	CNDP2	GOLGA3																																																																																																																																																														
TBC1D4	EIF4E3	RAB2B	TKT	TMOD1	CCNA2	CTDSP2	IQCF1	COMMD1	TP53INP1	MYF6	NCF2	APBB2	LRRC8E	TMOD3																																																																																																																																																							
PRPF6	SNRPF	SNRPG	PRPF4	SNRPE	GPR156	TSSC4	RBM42	C2orf3	PRPF3	SNRPN	CD2BP2	KIAA1143	BSG	SNRNP40	DDX23	TXNL4A																																																																																																																																																					
SIRT1	RPS2	RPL6	ZNF785	CERKL	SFRP4	TADA2B	MTA1	APEX2	ZNF669	ZNF550	TNNI2	HOXB5	AKR1D1	CWC15	TBCCD1	RBFA	CDKL1	FAM54A	ZNF707	VWA3B	TULP3	ZNF263	ZBTB38	CLK3	ZNF354C	FGF10	SOST																																																																																																																																										
ADCY9	GPR21	IER3IP1	C12orf53	C6orf72	TMEM194A	AREG	LGALS3	LGALS8	SLC20A1	ACPL2	STX7	CD27																																																																																																																																																									
C1QB	VHL	USP30	DMWD	CCRN4L	METAP2	LEPREL2	FN1	ATP12A																																																																																																																																																													
PRKCA	PRKCG	FGD4	SLC25A41	PRKCH	FBXO21	GCLM	STARD7	CYP2S1	PIP5K1A	TAS2R7	PRKCB	DUSP11	SHCBP1																																																																																																																																																								
ZNF445	NDEL1	ZNF324B	SYT12	NXF2	ZNF707	ZNF232	CCDC6	APP	CACNG5	SETDB2	ZNF396	ZSCAN20	ZNF169	ZNF71	TRIM28	ZNF483	ZNF263																																																																																																																																																				
DPF3	ARID1B	SMARCD3	SMARCA4	ARID1A	SMARCC1	NEUROD1	ACTL6A	BCL7C	SMARCE1	BCL7A	SS18L1	SS18	AGMAT	SMARCD2	ACTL6B	SMARCC2	ARID2	SMARCB1	BCL7B	DCX	SMARCD1	BRD7	PBRM1	SMARCA2																																																																																																																																													
DDX19B	IGHG1	HLA-DRA	NDRG2	LCP1	SERPINA3	SERPINB5	LOC100510688	TYMP	FGA	CD79A	ANXA1	CAPG	SERPINB4	IGKC	IGHG2	POF1B	MVP	LCN2	APOA1	FCGBP	TRIM25	LAMP2	APOBEC3A	DDX19A	IGLL5	IVL	ALOX15	PKM2	FGG	SERPINB1	RAB2B	CRABP2	CALML3	GM2A	CCM2	EVPL	S100A9	SERPINB7	NARS	SERPINB2	PLEC	CALML5	TGM1	LTF	LGALS1	HAL	HP	EPPK1	AKR1B10	GSDMA	ENSA	HIST1H1B	PSME1	TREX2	LGALS7B	PPL	FGB	RNASE7	IL1F5	ORM1	SERPINA1	CTSL2	LGALS7	TF	STAT3	SULT2B1	ALPI	ANXA8	HMOX1	TRIM29	SERPINB3	CFB	C3																																																																																												
MAP2	HAX1	DGUOK	NUFIP1	PRKAR2B	ARMC1																																																																																																																																																																
SNRPD2	LSM5	SNRPF	SNRPG	PRPF4	SNRNP70	SNRPE	TSSC4	PRPF3	SNRPN	CD2BP2	LSM6	SNRNP40	DDX23	SNRPA1	SART3																																																																																																																																																						
TSNAXIP1	DPP8	PIBF1	C10orf118	USO1	FBXW5																																																																																																																																																																
SURF1	GBP5	IFNA5	ACADVL	EDEM2																																																																																																																																																																	
