rnaseq_profile_id,donor_id,organism,donor_age,genotype_driver,genotype_reporter,cell_reporter,cell_prep_sample_id,sampling_region,sample_id,sample_type,facs_well,facs_container,rna_amplification,rna_amplification_set,amplified_quantity_ng,library_prep,library_prep_set,library_prep_avg_size_bp,library_prep_quantification_fmol,tube_sent_for_sequencing,batch_sent_for_sequencing,rnaseq_profile_total_reads,rnaseq_profile_percent_reads_aligned_to_mrna,rnaseq_profile_percent_reads_aligned_to_ncrna,rnaseq_profile_percent_reads_aligned_to_genome_only,rnaseq_profile_percent_reads_aligned_to_synthetic_constructs,rnaseq_profile_percent_reads_aligned_to_ecoli,rnaseq_profile_percent_reads_not_aligned,fpkm>0_gene_count,fpkm>1_gene_count,fpkm>4_gene_count,fpkm>8_gene_count,fpkm>16_gene_count,fpkm>32_gene_count,fpkm>64_gene_count
539595640,527584302,Mus musculus,P56,Rbp4-Cre_KL100,Ai14,cre reporter positive,528387135,Mouse ALM - L5,539553595,cell,F2S4_160706_059_H01,F2S4_160706_059,A8S4_160711_03_H09,A8S4_160711_03,6.062807018,L8S4_160719_01_H09,L8S4_160719_01,396,237.291184,LS-15373,RSC-032,2247448,56.7,3.3,13.4,0.355,0.201,26.044,10101,8537,7072,6005,4640,2948,1761
539595642,527584302,Mus musculus,P56,Rbp4-Cre_KL100,Ai14,cre reporter positive,528387135,Mouse ALM - L5,539553587,cell,F2S4_160706_059_G01,F2S4_160706_059,A8S4_160711_03_G09,A8S4_160711_03,9.482719298,L8S4_160719_01_G09,L8S4_160719_01,435,249.8963718,LS-15373,RSC-032,2098736,71.3,3.42,8.79,0.142,0.0871,16.2609,10903,9331,7736,6463,4610,3054,1802
539595644,527584302,Mus musculus,P56,Rbp4-Cre_KL100,Ai14,cre reporter positive,528387181,Mouse ALM - L5,539553579,cell,F2S4_160706_059_F01,F2S4_160706_059,A8S4_160711_03_F09,A8S4_160711_03,12.69526316,L8S4_160719_01_F09,L8S4_160719_01,471,269.1531142,LS-15373,RSC-032,2176466,78.1,2.9,5.85,0.156,0.0516,12.9424,11295,9743,8151,6555,4759,3065,1764
539595646,527584302,Mus musculus,P56,Rbp4-Cre_KL100,Ai14,cre reporter positive,528387181,Mouse ALM - L5,539553571,cell,F2S4_160706_059_E01,F2S4_160706_059,A8S4_160711_03_E09,A8S4_160711_03,5.261096491,L8S4_160719_01_E09,L8S4_160719_01,388,179.6629158,LS-15373,RSC-032,2285534,59.1,3.48,14.7,0.106,0.294,22.32,9709,8120,6681,5627,4365,2850,1750
539595648,527584302,Mus musculus,P56,Rbp4-Cre_KL100,Ai14,cre reporter positive,528387181,Mouse ALM - L5,539553563,cell,F2S4_160706_059_D01,F2S4_160706_059,A8S4_160711_03_D09,A8S4_160711_03,6.83871,L8S4_160719_01_D09,L8S4_160719_01,397,207.4625389,LS-15373,RSC-032,2090468,66.1,2.93,10.8,0.0819,0.225,19.8631,10057,8637,7106,5957,4390,2838,1715
539595650,527584302,Mus musculus,P56,Rbp4-Cre_KL100,Ai14,cre reporter positive,528387181,Mouse ALM - L5,539553555,cell,F2S4_160706_059_C01,F2S4_160706_059,A8S4_160711_03_C09,A8S4_160711_03,10.20881579,L8S4_160719_01_C09,L8S4_160719_01,396,289.4379147,LS-15373,RSC-032,2265217,71.1,3.44,7.86,0.0956,0.135,17.3694,10830,9085,7276,6008,4378,2899,1819
539595652,527584302,Mus musculus,P56,Rbp4-Cre_KL100,Ai14,cre reporter positive,528387181,Mouse ALM - L5,539553547,cell,F2S4_160706_059_B01,F2S4_160706_059,A8S4_160711_03_B09,A8S4_160711_03,8.651140351,L8S4_160719_01_B09,L8S4_160719_01,410,154.0242067,LS-15373,RSC-032,2130167,69.2,4.02,9.23,0.156,0.167,17.227,10120,8600,7092,5967,4520,2970,1853
539595654,527584302,Mus musculus,P56,Rbp4-Cre_KL100,Ai14,cre reporter positive,528387181,Mouse ALM - L5,539553539,cell,F2S4_160706_059_A01,F2S4_160706_059,A8S4_160711_03_A09,A8S4_160711_03,14.16688596,L8S4_160719_01_A09,L8S4_160719_01,387,198.9890045,LS-15373,RSC-032,2216223,70.5,3.61,8.58,0.102,0.131,17.077,11293,9554,7612,6092,4351,2885,1762
539595656,527584302,Mus musculus,P56,Rbp4-Cre_KL100,Ai14,cre reporter positive,528387135,Mouse ALM - L5,539553531,cell,F2S4_160706_058_H01,F2S4_160706_058,A8S4_160711_03_H08,A8S4_160711_03,11.05666667,L8S4_160719_01_H08,L8S4_160719_01,443,179.7753672,LS-15373,RSC-032,2193224,74.7,3.15,7.86,0.15,0.0717,14.0683,11287,9740,8182,6722,4817,3145,1735
539595658,527584302,Mus musculus,P56,Rbp4-Cre_KL100,Ai14,cre reporter positive,528387135,Mouse ALM - L5,539553522,cell,F2S4_160706_058_G01,F2S4_160706_058,A8S4_160711_03_G08,A8S4_160711_03,9.827894737,L8S4_160719_01_G08,L8S4_160719_01,444,202.4674095,LS-15373,RSC-032,1962374,84.6,1.82,1.47,0.0912,0.0777,11.9411,9939,8710,7183,5881,4311,2978,1877
539595660,527584302,Mus musculus,P56,Rbp4-Cre_KL100,Ai14,cre reporter positive,528387135,Mouse ALM - L5,539553514,cell,F2S4_160706_058_F01,F2S4_160706_058,A8S4_160711_03_F08,A8S4_160711_03,8.486842105,L8S4_160719_01_F08,L8S4_160719_01,400,284.3584061,LS-15373,RSC-032,2109882,69.6,2.67,10,0.0751,0.151,17.5039,10951,9442,7729,6392,4504,2935,1748
539595662,527584302,Mus musculus,P56,Rbp4-Cre_KL100,Ai14,cre reporter positive,528387135,Mouse ALM - L5,539553506,cell,F2S4_160706_058_E01,F2S4_160706_058,A8S4_160711_03_E08,A8S4_160711_03,8.673201754,L8S4_160719_01_E08,L8S4_160719_01,391,203.4181563,LS-15373,RSC-032,1899146,66,2.99,12.2,0.0628,0.125,18.6222,10739,9372,7664,6361,4556,2907,1702
539595664,527584302,Mus musculus,P56,Rbp4-Cre_KL100,Ai14,cre reporter positive,528387135,Mouse ALM - L5,539553498,cell,F2S4_160706_058_D01,F2S4_160706_058,A8S4_160711_03_D08,A8S4_160711_03,9.061491228,L8S4_160719_01_D08,L8S4_160719_01,385,208.3304143,LS-15373,RSC-032,2271156,66.7,3.2,10.3,0.0732,0.136,19.5908,10822,9222,7405,6044,4259,2768,1676
539595666,527584302,Mus musculus,P56,Rbp4-Cre_KL100,Ai14,cre reporter positive,528387135,Mouse ALM - L5,539553490,cell,F2S4_160706_058_C01,F2S4_160706_058,A8S4_160711_03_C08,A8S4_160711_03,14.76557018,L8S4_160719_01_C08,L8S4_160719_01,408,245.5355193,LS-15373,RSC-032,2296521,85.5,1.87,2.39,0.151,0.0823,10.0067,11003,9685,8108,6419,4654,3032,1723
539595668,527584302,Mus musculus,P56,Rbp4-Cre_KL100,Ai14,cre reporter positive,528387135,Mouse ALM - L5,539553482,cell,F2S4_160706_058_B01,F2S4_160706_058,A8S4_160711_03_B08,A8S4_160711_03,9.476535088,L8S4_160719_01_B08,L8S4_160719_01,387,145.6486161,LS-15373,RSC-032,2278773,27.7,5.18,34.2,0.114,0.165,32.641,11531,10147,8059,6574,4619,2682,1285
539595670,527584302,Mus musculus,P56,Rbp4-Cre_KL100,Ai14,cre reporter positive,528387135,Mouse ALM - L5,539553474,cell,F2S4_160706_058_A01,F2S4_160706_058,A8S4_160711_03_A08,A8S4_160711_03,8.585350877,L8S4_160719_01_A08,L8S4_160719_01,402,224.766557,LS-15373,RSC-032,2376875,68,3.95,11,0.145,0.154,16.751,10463,8817,7274,6139,4517,3013,1823
539595672,527584302,Mus musculus,P56,Rbp4-Cre_KL100,Ai14,cre reporter positive,528387135,Mouse ALM - L5,539553466,cell,F2S4_160706_057_H01,F2S4_160706_057,A8S4_160711_03_H07,A8S4_160711_03,7.587412281,L8S4_160719_01_H07,L8S4_160719_01,427,192.4127279,LS-15373,RSC-032,2220743,67.9,4.19,9.72,0.0911,0.161,17.9379,10505,8889,7226,6027,4477,2902,1786
539595674,527584302,Mus musculus,P56,Rbp4-Cre_KL100,Ai14,cre reporter positive,528387135,Mouse ALM - L5,539553458,cell,F2S4_160706_057_G01,F2S4_160706_057,A8S4_160711_03_G07,A8S4_160711_03,19.57232456,L8S4_160719_01_G07,L8S4_160719_01,436,181.9705577,LS-15373,RSC-032,2156397,69.2,3.2,9.9,0.0492,0.0627,17.5881,12292,10435,7945,6160,4415,2846,1732
539595676,527584302,Mus musculus,P56,Rbp4-Cre_KL100,Ai14,cre reporter positive,528387135,Mouse ALM - L5,539553450,cell,F2S4_160706_057_F01,F2S4_160706_057,A8S4_160711_03_F07,A8S4_160711_03,6.53622807,L8S4_160719_01_F07,L8S4_160719_01,426,173.2563957,LS-15373,RSC-032,2146048,66.4,4.47,10.9,0.11,0.188,17.932,10234,8662,7152,6020,4615,2985,1819
539595678,527584302,Mus musculus,P56,Rbp4-Cre_KL100,Ai14,cre reporter positive,528387135,Mouse ALM - L5,539553442,cell,F2S4_160706_057_E01,F2S4_160706_057,A8S4_160711_03_E07,A8S4_160711_03,9.188421053,L8S4_160719_01_E07,L8S4_160719_01,423,204.5578371,LS-15373,RSC-032,1996472,67.5,3.73,11.1,0.0687,0.11,17.4913,11318,9628,7785,6367,4526,2956,1800
539595680,527584302,Mus musculus,P56,Rbp4-Cre_KL100,Ai14,cre reporter positive,528387135,Mouse ALM - L5,539553434,cell,F2S4_160706_057_D01,F2S4_160706_057,A8S4_160711_03_D07,A8S4_160711_03,8.45122807,L8S4_160719_01_D07,L8S4_160719_01,391,196.8193905,LS-15373,RSC-032,3211935,70.4,3.66,8.37,0.0801,0.166,17.3239,10868,8892,7218,5972,4306,2896,1787
539595682,527584302,Mus musculus,P56,Rbp4-Cre_KL100,Ai14,cre reporter positive,528387135,Mouse ALM - L5,539553426,cell,F2S4_160706_057_C01,F2S4_160706_057,A8S4_160711_03_C07,A8S4_160711_03,7.506140351,L8S4_160719_01_C07,L8S4_160719_01,428,226.0243942,LS-15373,RSC-032,2363457,62.7,4.58,12.2,0.0872,0.184,20.2488,10500,8826,7266,6105,4540,2950,1762
539595684,527584302,Mus musculus,P56,Rbp4-Cre_KL100,Ai14,cre reporter positive,528387135,Mouse ALM - L5,539553418,cell,F2S4_160706_057_B01,F2S4_160706_057,A8S4_160711_03_B07,A8S4_160711_03,13.68302632,L8S4_160719_01_B07,L8S4_160719_01,397,183.9644716,LS-15373,RSC-032,2102637,62.5,3.27,12.7,0.0721,0.0886,21.3693,11396,9762,7935,6463,4614,2974,1765
539595686,527584302,Mus musculus,P56,Rbp4-Cre_KL100,Ai14,cre reporter positive,528387135,Mouse ALM - L5,539553410,cell,F2S4_160706_057_A01,F2S4_160706_057,A8S4_160711_03_A07,A8S4_160711_03,17.96052632,L8S4_160719_01_A07,L8S4_160719_01,457,188.970223,LS-15373,RSC-032,2112325,73.2,2.9,7.69,0.0579,0.0511,16.101,11832,10124,7888,6157,4432,2959,1811
539595688,527584302,Mus musculus,P56,Rbp4-Cre_KL100,Ai14,cre reporter positive,528387059,Mouse ALM - L5,539553402,cell,F2S4_160706_045_H01,F2S4_160706_045,A8S4_160711_03_H06,A8S4_160711_03,13.61692982,L8S4_160719_01_H06,L8S4_160719_01,430,212.6871246,LS-15373,RSC-032,1935946,62.7,3.65,13.3,0.0695,0.103,20.1775,12003,10354,8171,6405,4483,2892,1735
539595690,527584302,Mus musculus,P56,Rbp4-Cre_KL100,Ai14,cre reporter positive,528387059,Mouse ALM - L5,539553394,cell,F2S4_160706_045_G01,F2S4_160706_045,A8S4_160711_03_G06,A8S4_160711_03,12.74982456,L8S4_160719_01_G06,L8S4_160719_01,405,248.4247924,LS-15373,RSC-032,2071189,68.1,3.17,11.2,0.118,0.122,17.29,12147,10298,8246,6581,4702,3033,1798
539595692,527584302,Mus musculus,P56,Rbp4-Cre_KL100,Ai14,cre reporter positive,528387059,Mouse ALM - L5,539553386,cell,F2S4_160706_045_F01,F2S4_160706_045,A8S4_160711_03_F06,A8S4_160711_03,13.37065789,L8S4_160719_01_F06,L8S4_160719_01,392,216.6611121,LS-15373,RSC-032,2518680,69.8,3.51,10,0.167,0.127,16.396,11896,9967,8065,6426,4562,2994,1757
539595694,527584302,Mus musculus,P56,Rbp4-Cre_KL100,Ai14,cre reporter positive,528387059,Mouse ALM - L5,539553378,cell,F2S4_160706_045_E01,F2S4_160706_045,A8S4_160711_03_E06,A8S4_160711_03,11.37447368,L8S4_160719_01_E06,L8S4_160719_01,381,231.1755638,LS-15373,RSC-032,2253386,63.3,3.55,14.1,0.123,0.166,18.761,11549,9808,7849,6327,4494,2909,1790
539595696,527584302,Mus musculus,P56,Rbp4-Cre_KL100,Ai14,cre reporter positive,528387059,Mouse ALM - L5,539553370,cell,F2S4_160706_045_D01,F2S4_160706_045,A8S4_160711_03_D06,A8S4_160711_03,11.40828947,L8S4_160719_01_D06,L8S4_160719_01,373,225.6109243,LS-15373,RSC-032,2338620,66.3,3.58,12.6,0.122,0.17,17.228,11670,9805,7870,6311,4469,2889,1736
539595698,527584302,Mus musculus,P56,Rbp4-Cre_KL100,Ai14,cre reporter positive,528387059,Mouse ALM - L5,539553362,cell,F2S4_160706_045_C01,F2S4_160706_045,A8S4_160711_03_C06,A8S4_160711_03,12.32618421,L8S4_160719_01_C06,L8S4_160719_01,374,261.9732089,LS-15373,RSC-032,2314292,67.6,3.51,10.3,0.114,0.169,18.307,11991,10117,8039,6410,4539,2960,1819
539595700,527584302,Mus musculus,P56,Rbp4-Cre_KL100,Ai14,cre reporter positive,528387059,Mouse ALM - L5,539553354,cell,F2S4_160706_045_B01,F2S4_160706_045,A8S4_160711_03_B06,A8S4_160711_03,12.34627193,L8S4_160719_01_B06,L8S4_160719_01,394,241.9374987,LS-15373,RSC-032,2269156,66.7,3.35,12.7,0.113,0.139,16.998,12138,10232,8151,6425,4582,3006,1769
539595702,527584302,Mus musculus,P56,Rbp4-Cre_KL100,Ai14,cre reporter positive,528387059,Mouse ALM - L5,539553346,cell,F2S4_160706_045_A01,F2S4_160706_045,A8S4_160711_03_A06,A8S4_160711_03,21.54026316,L8S4_160719_01_A06,L8S4_160719_01,395,285.6279959,LS-15373,RSC-032,2120471,70.6,3.31,10.1,0.103,0.0825,15.8045,12537,10717,8186,6375,4516,2925,1718
539595704,527584302,Mus musculus,P56,Rbp4-Cre_KL100,Ai14,cre reporter positive,528387059,Mouse ALM - L5,539553338,cell,F2S4_160706_044_H01,F2S4_160706_044,A8S4_160711_03_H05,A8S4_160711_03,8.491754386,L8S4_160719_01_H05,L8S4_160719_01,405,187.7030794,LS-15373,RSC-032,2128808,66.1,4.07,11.8,0.107,0.207,17.716,10812,9189,7558,6296,4499,2950,1755
539595706,527584302,Mus musculus,P56,Rbp4-Cre_KL100,Ai14,cre reporter positive,528387059,Mouse ALM - L5,539553330,cell,F2S4_160706_044_G01,F2S4_160706_044,A8S4_160711_03_G05,A8S4_160711_03,11.12631579,L8S4_160719_01_G05,L8S4_160719_01,430,187.8958459,LS-15373,RSC-032,1992468,72.1,3.67,8.25,0.148,0.0923,15.7397,10819,9310,7656,6286,4525,2963,1768
539595708,527584302,Mus musculus,P56,Rbp4-Cre_KL100,Ai14,cre reporter positive,528387059,Mouse ALM - L5,539553321,cell,F2S4_160706_044_F01,F2S4_160706_044,A8S4_160711_03_F05,A8S4_160711_03,6.114078947,L8S4_160719_01_F05,L8S4_160719_01,405,174.1035446,LS-15373,RSC-032,2192698,69.2,3.23,10.5,0.216,0.226,16.628,9857,8208,6849,5870,4566,3038,1843
539595710,527584302,Mus musculus,P56,Rbp4-Cre_KL100,Ai14,cre reporter positive,528387059,Mouse ALM - L5,539553313,cell,F2S4_160706_044_E01,F2S4_160706_044,A8S4_160711_03_E05,A8S4_160711_03,18.73302632,L8S4_160719_01_E05,L8S4_160719_01,388,243.8980291,LS-15373,RSC-032,2144378,73.1,2.86,8.22,0.106,0.0768,15.6372,12545,10539,8020,6203,4420,2866,1729
539595712,527584302,Mus musculus,P56,Rbp4-Cre_KL100,Ai14,cre reporter positive,528387059,Mouse ALM - L5,539553304,cell,F2S4_160706_044_D01,F2S4_160706_044,A8S4_160711_03_D05,A8S4_160711_03,11.82057018,L8S4_160719_01_D05,L8S4_160719_01,382,220.0853189,LS-15373,RSC-032,2372409,64.6,3.46,14.4,0.117,0.125,17.298,11690,9750,7787,6256,4444,2897,1792
539595714,527584302,Mus musculus,P56,Rbp4-Cre_KL100,Ai14,cre reporter positive,528387059,Mouse ALM - L5,539553296,cell,F2S4_160706_044_C01,F2S4_160706_044,A8S4_160711_03_C05,A8S4_160711_03,9.699649123,L8S4_160719_01_C05,L8S4_160719_01,369,206.7368076,LS-15373,RSC-032,2279005,65.9,3.78,13.3,0.144,0.165,16.711,11179,9393,7573,6168,4424,2858,1746
539595716,527584302,Mus musculus,P56,Rbp4-Cre_KL100,Ai14,cre reporter positive,528387059,Mouse ALM - L5,539553288,cell,F2S4_160706_044_B01,F2S4_160706_044,A8S4_160711_03_B05,A8S4_160711_03,21.33824561,L8S4_160719_01_B05,L8S4_160719_01,399,210.0903599,LS-15373,RSC-032,2096899,70.7,3.39,10.4,0.0863,0.061,15.3627,12522,10592,7954,6163,4364,2844,1720
539595718,527584302,Mus musculus,P56,Rbp4-Cre_KL100,Ai14,cre reporter positive,528387059,Mouse ALM - L5,539553280,cell,F2S4_160706_044_A01,F2S4_160706_044,A8S4_160711_03_A05,A8S4_160711_03,18.95368421,L8S4_160719_01_A05,L8S4_160719_01,411,237.4184637,LS-15373,RSC-032,1806573,73.7,3.25,9.35,0.151,0.0659,13.4831,11774,10244,8120,6398,4631,2939,1706
539595720,527584302,Mus musculus,P56,Rbp4-Cre_KL100,Ai14,cre reporter positive,528387059,Mouse ALM - L5,539553272,cell,F2S4_160706_043_H01,F2S4_160706_043,A8S4_160711_03_H04,A8S4_160711_03,13.06302632,L8S4_160719_01_H04,L8S4_160719_01,389,255.0568075,LS-15373,RSC-032,2311020,62.4,3.8,12.8,0.0807,0.145,20.7743,11626,9724,7621,6054,4248,2737,1686
539595722,527584302,Mus musculus,P56,Rbp4-Cre_KL100,Ai14,cre reporter positive,528387059,Mouse ALM - L5,539553264,cell,F2S4_160706_043_G01,F2S4_160706_043,A8S4_160711_03_G04,A8S4_160711_03,16.19346491,L8S4_160719_01_G04,L8S4_160719_01,420,223.6556793,LS-15373,RSC-032,1989545,70.9,3.07,10.4,0.111,0.0946,15.4244,12241,10415,8296,6428,4593,2951,1778
539595724,527584302,Mus musculus,P56,Rbp4-Cre_KL100,Ai14,cre reporter positive,528387059,Mouse ALM - L5,539553256,cell,F2S4_160706_043_F01,F2S4_160706_043,A8S4_160711_03_F04,A8S4_160711_03,11.69052632,L8S4_160719_01_F04,L8S4_160719_01,413,191.1894509,LS-15373,RSC-032,2028731,65.6,3.58,12.6,0.127,0.146,17.947,11365,9666,7788,6245,4458,2889,1751
539595726,527584302,Mus musculus,P56,Rbp4-Cre_KL100,Ai14,cre reporter positive,528387059,Mouse ALM - L5,539553248,cell,F2S4_160706_043_E01,F2S4_160706_043,A8S4_160711_03_E04,A8S4_160711_03,14.49508772,L8S4_160719_01_E04,L8S4_160719_01,366,232.1490609,LS-15373,RSC-032,1186587,64.7,3.32,14.3,0.129,0.141,17.41,11275,9968,7852,6236,4477,2903,1781
539595728,527584302,Mus musculus,P56,Rbp4-Cre_KL100,Ai14,cre reporter positive,528387059,Mouse ALM - L5,539553240,cell,F2S4_160706_043_D01,F2S4_160706_043,A8S4_160711_03_D04,A8S4_160711_03,10.75491228,L8S4_160719_01_D04,L8S4_160719_01,369,190.2195514,LS-15373,RSC-032,2551156,61.8,3.83,13.9,0.137,0.232,20.101,11483,9579,7737,6372,4505,2909,1776
539595730,527584302,Mus musculus,P56,Rbp4-Cre_KL100,Ai14,cre reporter positive,528387059,Mouse ALM - L5,539553232,cell,F2S4_160706_043_C01,F2S4_160706_043,A8S4_160711_03_C04,A8S4_160711_03,14.99008772,L8S4_160719_01_C04,L8S4_160719_01,361,202.9181766,LS-15373,RSC-032,2285400,62.9,3.54,14.2,0.116,0.169,19.075,11967,9974,7877,6261,4404,2827,1703
539595732,527584302,Mus musculus,P56,Rbp4-Cre_KL100,Ai14,cre reporter positive,528387059,Mouse ALM - L5,539553224,cell,F2S4_160706_043_B01,F2S4_160706_043,A8S4_160711_03_B04,A8S4_160711_03,16.55758772,L8S4_160719_01_B04,L8S4_160719_01,403,210.7708143,LS-15373,RSC-032,2246565,66.6,3.25,12.2,0.121,0.149,17.68,12235,10371,8258,6524,4658,2979,1765
539595734,527584302,Mus musculus,P56,Rbp4-Cre_KL100,Ai14,cre reporter positive,528387059,Mouse ALM - L5,539553216,cell,F2S4_160706_043_A01,F2S4_160706_043,A8S4_160711_03_A04,A8S4_160711_03,14.84982456,L8S4_160719_01_A04,L8S4_160719_01,399,247.5088987,LS-15373,RSC-032,2152947,67.4,3.38,12.5,0.184,0.139,16.397,11526,9789,7913,6288,4560,2951,1751
539595736,527584302,Mus musculus,P56,Rbp4-Cre_KL100,Ai14,cre reporter positive,528387059,Mouse ALM - L5,539553208,cell,F2S4_160706_042_H01,F2S4_160706_042,A8S4_160711_03_H03,A8S4_160711_03,16.10105263,L8S4_160719_01_H03,L8S4_160719_01,425,249.808797,LS-15373,RSC-032,2018391,69.8,3.21,10.2,0.109,0.0672,16.6138,11996,10214,8053,6251,4520,2912,1761
539595738,527584302,Mus musculus,P56,Rbp4-Cre_KL100,Ai14,cre reporter positive,528387059,Mouse ALM - L5,539553200,cell,F2S4_160706_042_G01,F2S4_160706_042,A8S4_160711_03_G03,A8S4_160711_03,14.28162281,L8S4_160719_01_G03,L8S4_160719_01,416,215.5373341,LS-15373,RSC-032,2064748,68.1,3.18,11.9,0.131,0.106,16.583,12074,10271,8198,6450,4585,2981,1764
539595740,527584302,Mus musculus,P56,Rbp4-Cre_KL100,Ai14,cre reporter positive,528387059,Mouse ALM - L5,539553192,cell,F2S4_160706_042_F01,F2S4_160706_042,A8S4_160711_03_F03,A8S4_160711_03,17.66614035,L8S4_160719_01_F03,L8S4_160719_01,425,217.663137,LS-15373,RSC-032,2138946,76.5,2.89,7.47,0.167,0.083,12.89,12077,10396,8384,6579,4678,3022,1726
539595742,527584302,Mus musculus,P56,Rbp4-Cre_KL100,Ai14,cre reporter positive,528387059,Mouse ALM - L5,539553184,cell,F2S4_160706_042_E01,F2S4_160706_042,A8S4_160711_03_E03,A8S4_160711_03,9.452105263,L8S4_160719_01_E03,L8S4_160719_01,389,201.7292986,LS-15373,RSC-032,2068125,64.8,3.75,13.8,0.178,0.172,17.3,10992,9368,7658,6313,4532,2994,1779
539595744,527584302,Mus musculus,P56,Rbp4-Cre_KL100,Ai14,cre reporter positive,528387059,Mouse ALM - L5,539553176,cell,F2S4_160706_042_D01,F2S4_160706_042,A8S4_160711_03_D03,A8S4_160711_03,16.69763158,L8S4_160719_01_D03,L8S4_160719_01,395,202.4766231,LS-15373,RSC-032,2229131,75.7,2.77,6.62,0.112,0.101,14.697,12083,10259,8028,6276,4532,2947,1786
539595746,527584302,Mus musculus,P56,Rbp4-Cre_KL100,Ai14,cre reporter positive,528387059,Mouse ALM - L5,539553168,cell,F2S4_160706_042_C01,F2S4_160706_042,A8S4_160711_03_C03,A8S4_160711_03,11.68328947,L8S4_160719_01_C03,L8S4_160719_01,428,196.1201379,LS-15373,RSC-032,1957878,66.4,3.93,11.9,0.166,0.122,17.482,11104,9490,7728,6278,4484,2881,1749
539595748,527584302,Mus musculus,P56,Rbp4-Cre_KL100,Ai14,cre reporter positive,528387059,Mouse ALM - L5,539553160,cell,F2S4_160706_042_B01,F2S4_160706_042,A8S4_160711_03_B03,A8S4_160711_03,15.15732456,L8S4_160719_01_B03,L8S4_160719_01,414,212.1624392,LS-15373,RSC-032,2070450,74.1,3.2,8.49,0.155,0.103,13.952,11905,10260,8279,6548,4669,3011,1726
539595750,527584302,Mus musculus,P56,Rbp4-Cre_KL100,Ai14,cre reporter positive,528387059,Mouse ALM - L5,539553152,cell,F2S4_160706_042_A01,F2S4_160706_042,A8S4_160711_03_A03,A8S4_160711_03,20.65171053,L8S4_160719_01_A03,L8S4_160719_01,414,239.1104756,LS-15373,RSC-032,2003757,80.6,2.19,4.41,0.148,0.0824,12.5696,11876,10286,8205,6499,4661,3000,1753
539595752,527584302,Mus musculus,P56,Rbp4-Cre_KL100,Ai14,cre reporter positive,528387059,Mouse ALM - L5,539553144,cell,F2S4_160706_041_H01,F2S4_160706_041,A8S4_160711_03_H02,A8S4_160711_03,13.71864035,L8S4_160719_01_H02,L8S4_160719_01,396,208.583198,LS-15373,RSC-032,1562260,59.3,3.23,8.39,0.152,0.137,28.791,10578,9297,7617,6278,4478,2955,1790
539595754,527584302,Mus musculus,P56,Rbp4-Cre_KL100,Ai14,cre reporter positive,528387059,Mouse ALM - L5,539553136,cell,F2S4_160706_041_G01,F2S4_160706_041,A8S4_160711_03_G02,A8S4_160711_03,16.98666667,L8S4_160719_01_G02,L8S4_160719_01,406,275.7307604,LS-15373,RSC-032,1920055,76.7,3,6.26,0.152,0.0968,13.7912,11765,10076,8119,6339,4597,2999,1776
539595756,527584302,Mus musculus,P56,Rbp4-Cre_KL100,Ai14,cre reporter positive,528386878,Mouse ALM - L6,539553128,cell,F2S4_160706_041_F01,F2S4_160706_041,A8S4_160711_03_F02,A8S4_160711_03,13.78070175,L8S4_160719_01_F02,L8S4_160719_01,371,270.9418627,LS-15373,RSC-032,2207845,72.6,3.3,7.91,0.131,0.133,15.926,11500,9690,7762,6128,4391,2821,1750
539595758,527584302,Mus musculus,P56,Rbp4-Cre_KL100,Ai14,cre reporter positive,528386878,Mouse ALM - L6,539553120,cell,F2S4_160706_041_E01,F2S4_160706_041,A8S4_160711_03_E02,A8S4_160711_03,15.49407895,L8S4_160719_01_E02,L8S4_160719_01,389,185.420984,LS-15373,RSC-032,2056311,67.9,3.93,11.4,0.131,0.14,16.499,11818,10030,7929,6227,4407,2857,1708
539595760,527584302,Mus musculus,P56,Rbp4-Cre_KL100,Ai14,cre reporter positive,528386878,Mouse ALM - L6,539553112,cell,F2S4_160706_041_D01,F2S4_160706_041,A8S4_160711_03_D02,A8S4_160711_03,13.12236842,L8S4_160719_01_D02,L8S4_160719_01,408,226.8447648,LS-15373,RSC-032,2105600,69.3,3.32,10.3,0.132,0.13,16.818,11259,9471,7528,6031,4299,2779,1668
539595762,527584302,Mus musculus,P56,Rbp4-Cre_KL100,Ai14,cre reporter positive,528386878,Mouse ALM - L6,539553104,cell,F2S4_160706_041_C01,F2S4_160706_041,A8S4_160711_03_C02,A8S4_160711_03,19.43701754,L8S4_160719_01_C02,L8S4_160719_01,397,241.3517926,LS-15373,RSC-032,2146397,69,3.61,9.19,0.0914,0.102,18.0066,12047,10101,7754,5956,4289,2796,1699
539595764,527584302,Mus musculus,P56,Rbp4-Cre_KL100,Ai14,cre reporter positive,528386878,Mouse ALM - L6,539553096,cell,F2S4_160706_041_B01,F2S4_160706_041,A8S4_160711_03_B02,A8S4_160711_03,30.44526316,L8S4_160719_01_B02,L8S4_160719_01,402,235.299758,LS-15373,RSC-032,2237951,70.3,3.34,8.52,0.0833,0.0588,17.6979,12914,10775,8000,6130,4375,2843,1677
539595766,527584302,Mus musculus,P56,Rbp4-Cre_KL100,Ai14,cre reporter positive,528386878,Mouse ALM - L6,539553088,cell,F2S4_160706_041_A01,F2S4_160706_041,A8S4_160711_03_A02,A8S4_160711_03,28.31635965,L8S4_160719_01_A02,L8S4_160719_01,447,193.6333197,LS-15373,RSC-032,2537049,75.6,3.05,6.83,0.0983,0.0364,14.3853,12794,10742,8138,6413,4659,2967,1722
