rnaseq_profile_id,donor_id,donor_age,genotype_driver,genotype_reporter,cell_reporter,cell_prep_sample_id,sampling_region,slice_index,slice_id,slice_name,cell_id,rnaseq_profile_total_reads,rnaseq_profile_percent_reads_aligned_to_mrna,rnaseq_profile_percent_reads_aligned_to_ncrna,rnaseq_profile_percent_reads_aligned_to_genome_only,subclass,subclass_order,subclass_color,broad_class,broad_class_order,broad_class_color
497122842,487244822,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,488399940,Mouse LGN - Shell,10,488399783,Snap25-IRES2-Cre;Ai14-211623.10.01,501390413,1632904,57.8,3.35,14.5,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122843,487244822,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,488399940,Mouse LGN - Shell,10,488399783,Snap25-IRES2-Cre;Ai14-211623.10.01,501390414,1930831,51.2,3.6,20.1,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122844,487244822,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,488399940,Mouse LGN - Shell,10,488399783,Snap25-IRES2-Cre;Ai14-211623.10.01,501390415,1951926,61.1,3.35,14.3,Chrna6_Plac9a,8,#E7298A,Gad2_Chrna6,3,#FF0000
497122845,487244822,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,488399940,Mouse LGN - Shell,10,488399783,Snap25-IRES2-Cre;Ai14-211623.10.01,501390416,1977395,55.1,3.56,16.6,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122846,487244822,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,488399940,Mouse LGN - Shell,10,488399783,Snap25-IRES2-Cre;Ai14-211623.10.01,501390417,1982180,54.6,3.55,17.8,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122847,487244822,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,488399919,Mouse LGN - Core,9,488399767,Snap25-IRES2-Cre;Ai14-211623.09.01,501390348,2250518,55.3,3.43,16.6,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122848,487244822,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,488399919,Mouse LGN - Core,9,488399767,Snap25-IRES2-Cre;Ai14-211623.09.01,501390349,2185467,58,3.38,15.7,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122849,487244822,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,488399919,Mouse LGN - Core,9,488399767,Snap25-IRES2-Cre;Ai14-211623.09.01,501390350,1928468,58.2,3.51,15,Styk1_Cdh13_Car10,7,#FF6A6A,Gad2_Chrna6,3,#FF0000
497122850,487244822,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,488399919,Mouse LGN - Core,9,488399767,Snap25-IRES2-Cre;Ai14-211623.09.01,501390351,1834233,58.8,3.34,15.6,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122851,487244822,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,488399919,Mouse LGN - Core,9,488399767,Snap25-IRES2-Cre;Ai14-211623.09.01,501390352,1995602,56,3.33,17,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122852,487244822,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,488399919,Mouse LGN - Core,9,488399767,Snap25-IRES2-Cre;Ai14-211623.09.01,501390353,1720109,55.1,3.42,15.4,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122853,487244822,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,488399919,Mouse LGN - Core,9,488399767,Snap25-IRES2-Cre;Ai14-211623.09.01,501390354,1892351,58.4,3.45,15.4,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122854,487244822,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,488399919,Mouse LGN - Core,9,488399767,Snap25-IRES2-Cre;Ai14-211623.09.01,501390355,1786957,61.4,3.14,12.2,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122855,487244826,P57,Snap25-IRES2-Cre,Ai14,cre reporter positive,489889872,Mouse LGN - Core,10,489889833,Snap25-IRES2-Cre;Ai14-211624.10.01,501390567,1849124,57.2,3.55,15.9,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122856,487244826,P57,Snap25-IRES2-Cre,Ai14,cre reporter positive,489889872,Mouse LGN - Core,10,489889833,Snap25-IRES2-Cre;Ai14-211624.10.01,501390568,1895081,55.4,3.7,10.2,Olig1_Opalin,23,#C8C8C8,Olig1,6,#333333
497122857,487244826,P57,Snap25-IRES2-Cre,Ai14,cre reporter positive,489889872,Mouse LGN - Core,10,489889833,Snap25-IRES2-Cre;Ai14-211624.10.01,501390569,1928667,56.7,4.08,9.49,Olig1_Opalin,23,#C8C8C8,Olig1,6,#333333
497122858,487244826,P57,Snap25-IRES2-Cre,Ai14,cre reporter positive,489889872,Mouse LGN - Core,10,489889833,Snap25-IRES2-Cre;Ai14-211624.10.01,501390570,1599059,58.7,3.47,15.6,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122860,487244826,P57,Snap25-IRES2-Cre,Ai14,cre reporter positive,489889872,Mouse LGN - Core,10,489889833,Snap25-IRES2-Cre;Ai14-211624.10.01,501390571,1880551,56.7,3.45,17.2,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122861,487244826,P57,Snap25-IRES2-Cre,Ai14,cre reporter positive,489889872,Mouse LGN - Core,10,489889833,Snap25-IRES2-Cre;Ai14-211624.10.01,501390572,1939478,58.9,3.48,15.9,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122862,487244826,P57,Snap25-IRES2-Cre,Ai14,cre reporter positive,489889872,Mouse LGN - Core,10,489889833,Snap25-IRES2-Cre;Ai14-211624.10.01,501390573,1971592,24.9,4.54,35.2,Slc17a6_Tcrb,1,#0640FF,Slc17a6,1,#0000FF
497122863,487244826,P57,Snap25-IRES2-Cre,Ai14,cre reporter positive,489889872,Mouse LGN - Core,10,489889833,Snap25-IRES2-Cre;Ai14-211624.10.01,501390574,2102760,58.1,3.63,15.8,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122864,487244826,P57,Snap25-IRES2-Cre,Ai14,cre reporter positive,489889872,Mouse LGN - Core,10,489889833,Snap25-IRES2-Cre;Ai14-211624.10.01,501390575,1946035,54.2,3.72,18.3,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122865,487244826,P57,Snap25-IRES2-Cre,Ai14,cre reporter positive,489889872,Mouse LGN - Core,10,489889833,Snap25-IRES2-Cre;Ai14-211624.10.01,501390576,1818691,56.6,3.25,16.2,Styk1_Cdh13_Car10,7,#FF6A6A,Gad2_Chrna6,3,#FF0000
497122866,487244826,P57,Snap25-IRES2-Cre,Ai14,cre reporter positive,489889872,Mouse LGN - Core,10,489889833,Snap25-IRES2-Cre;Ai14-211624.10.01,501390577,1759053,61.9,4.18,9.51,Olig1_Opalin,23,#C8C8C8,Olig1,6,#333333
497122867,487244826,P57,Snap25-IRES2-Cre,Ai14,cre reporter positive,489889872,Mouse LGN - Core,10,489889833,Snap25-IRES2-Cre;Ai14-211624.10.01,501390578,1924569,55.3,3.47,18.1,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122868,487244826,P57,Snap25-IRES2-Cre,Ai14,cre reporter positive,489889872,Mouse LGN - Core,10,489889833,Snap25-IRES2-Cre;Ai14-211624.10.01,501390579,1926368,58.6,3.36,16.6,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122869,487244826,P57,Snap25-IRES2-Cre,Ai14,cre reporter positive,489889872,Mouse LGN - Core,10,489889833,Snap25-IRES2-Cre;Ai14-211624.10.01,501390580,1946254,50.7,3.41,21,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122870,487244826,P57,Snap25-IRES2-Cre,Ai14,cre reporter positive,489889872,Mouse LGN - Core,10,489889833,Snap25-IRES2-Cre;Ai14-211624.10.01,501390581,1923676,48.2,4.17,19.3,Olig1_Pdgfra,21,#505050,Olig1,6,#333333
497122871,487244826,P57,Snap25-IRES2-Cre,Ai14,cre reporter positive,489889875,Mouse LGN - Core,11,489889862,Snap25-IRES2-Cre;Ai14-211624.11.01,501390597,1798121,60.8,3.41,14.4,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122873,487244826,P57,Snap25-IRES2-Cre,Ai14,cre reporter positive,489889875,Mouse LGN - Core,11,489889862,Snap25-IRES2-Cre;Ai14-211624.11.01,501390598,1876633,54.7,5.32,10.9,Olig1_Opalin,23,#C8C8C8,Olig1,6,#333333
497122874,487244826,P57,Snap25-IRES2-Cre,Ai14,cre reporter positive,489889875,Mouse LGN - Core,11,489889862,Snap25-IRES2-Cre;Ai14-211624.11.01,501390599,1574669,46.5,3.58,23.9,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122875,487244826,P57,Snap25-IRES2-Cre,Ai14,cre reporter positive,489889875,Mouse LGN - Core,11,489889862,Snap25-IRES2-Cre;Ai14-211624.11.01,501390600,1737872,54.6,3.7,17,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122876,487244826,P57,Snap25-IRES2-Cre,Ai14,cre reporter positive,489889875,Mouse LGN - Core,11,489889862,Snap25-IRES2-Cre;Ai14-211624.11.01,501390601,1790952,53.5,3.42,19.9,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122877,487244826,P57,Snap25-IRES2-Cre,Ai14,cre reporter positive,489889875,Mouse LGN - Core,11,489889862,Snap25-IRES2-Cre;Ai14-211624.11.01,501390602,1805897,66.9,2.74,8.17,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122878,487244826,P57,Snap25-IRES2-Cre,Ai14,cre reporter positive,489889875,Mouse LGN - Core,11,489889862,Snap25-IRES2-Cre;Ai14-211624.11.01,501390603,1675216,72,2.05,2.66,Slc17a6_Pcdhgb4,2,#00B7FF,Slc17a6,1,#0000FF
497122879,487244826,P57,Snap25-IRES2-Cre,Ai14,cre reporter positive,489889878,Mouse LGN - Core,9,489889852,Snap25-IRES2-Cre;Ai14-211624.09.01,501390505,2013122,55.3,3.6,17.3,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122880,487244826,P57,Snap25-IRES2-Cre,Ai14,cre reporter positive,489889878,Mouse LGN - Core,9,489889852,Snap25-IRES2-Cre;Ai14-211624.09.01,501390506,2195539,58.4,3.13,15.8,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122881,487244826,P57,Snap25-IRES2-Cre,Ai14,cre reporter positive,489889878,Mouse LGN - Core,9,489889852,Snap25-IRES2-Cre;Ai14-211624.09.01,501390507,2030152,55.2,3.51,16.6,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122882,487244826,P57,Snap25-IRES2-Cre,Ai14,cre reporter positive,489889878,Mouse LGN - Core,9,489889852,Snap25-IRES2-Cre;Ai14-211624.09.01,501390508,1964373,62.4,3.01,13.2,Styk1_Cdh13_Car10,7,#FF6A6A,Gad2_Chrna6,3,#FF0000
497122883,487244826,P57,Snap25-IRES2-Cre,Ai14,cre reporter positive,489889878,Mouse LGN - Core,9,489889852,Snap25-IRES2-Cre;Ai14-211624.09.01,501390509,1907628,60.9,3.37,14.1,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122884,487244826,P57,Snap25-IRES2-Cre,Ai14,cre reporter positive,489889878,Mouse LGN - Core,9,489889852,Snap25-IRES2-Cre;Ai14-211624.09.01,501390510,1843729,58.3,3.25,15.6,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122885,487244826,P57,Snap25-IRES2-Cre,Ai14,cre reporter positive,489889878,Mouse LGN - Core,9,489889852,Snap25-IRES2-Cre;Ai14-211624.09.01,501390511,1979636,63.1,3.16,13.1,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122886,487244826,P57,Snap25-IRES2-Cre,Ai14,cre reporter positive,489889878,Mouse LGN - Core,9,489889852,Snap25-IRES2-Cre;Ai14-211624.09.01,501390512,1964218,44.6,3.86,19.8,Olig1_Pdgfra,21,#505050,Olig1,6,#333333
497122887,487244826,P57,Snap25-IRES2-Cre,Ai14,cre reporter positive,489889881,Mouse LGN - Shell,9,489889852,Snap25-IRES2-Cre;Ai14-211624.09.01,501390536,2090961,57,3.22,14.9,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122888,487244826,P57,Snap25-IRES2-Cre,Ai14,cre reporter positive,489889881,Mouse LGN - Shell,9,489889852,Snap25-IRES2-Cre;Ai14-211624.09.01,501390537,1995346,43.8,4.05,23.5,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122889,487244826,P57,Snap25-IRES2-Cre,Ai14,cre reporter positive,489889881,Mouse LGN - Shell,9,489889852,Snap25-IRES2-Cre;Ai14-211624.09.01,501390538,2014307,67.2,2.47,8.67,Gad2_Rspo2,16,#FF8C00,Gad2_Syt4,4,#FFFF00
497122890,487244826,P57,Snap25-IRES2-Cre,Ai14,cre reporter positive,489889881,Mouse LGN - Shell,9,489889852,Snap25-IRES2-Cre;Ai14-211624.09.01,501390539,1904807,64.1,2.98,12.4,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122891,487244826,P57,Snap25-IRES2-Cre,Ai14,cre reporter positive,489889881,Mouse LGN - Shell,9,489889852,Snap25-IRES2-Cre;Ai14-211624.09.01,501390540,1846521,66.8,2.66,10.9,Tac1_Gabra4,6,#CE1256,Gad2_Chrna6,3,#FF0000
497122892,487244826,P57,Snap25-IRES2-Cre,Ai14,cre reporter positive,489889881,Mouse LGN - Shell,9,489889852,Snap25-IRES2-Cre;Ai14-211624.09.01,501390541,1977109,52.9,3.19,18.8,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122893,487244826,P57,Snap25-IRES2-Cre,Ai14,cre reporter positive,489889881,Mouse LGN - Shell,9,489889852,Snap25-IRES2-Cre;Ai14-211624.09.01,501390542,2008457,73.4,2.27,3.1,Slc17a6_Pcdhgb4,2,#00B7FF,Slc17a6,1,#0000FF
497122894,487244826,P57,Snap25-IRES2-Cre,Ai14,cre reporter positive,489889881,Mouse LGN - Shell,9,489889852,Snap25-IRES2-Cre;Ai14-211624.09.01,501390543,2017916,55.2,3.24,18.3,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122903,487244822,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,488399943,Mouse LGN - Core,11,488399798,Snap25-IRES2-Cre;Ai14-211623.11.01,501390458,1228380,53.6,3.15,15.7,Slc17a6_Calb2,4,#74A9CF,Slc17a6,1,#0000FF
497122904,487244822,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,488399943,Mouse LGN - Core,11,488399798,Snap25-IRES2-Cre;Ai14-211623.11.01,501390459,1773671,64.9,2.82,11.2,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122905,487244822,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,488399943,Mouse LGN - Core,11,488399798,Snap25-IRES2-Cre;Ai14-211623.11.01,501390460,1124240,59.6,4.87,9.79,Olig1_Opalin,23,#C8C8C8,Olig1,6,#333333
497122906,487244822,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,488399943,Mouse LGN - Core,11,488399798,Snap25-IRES2-Cre;Ai14-211623.11.01,501390461,1723187,50.2,3.4,19.7,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122907,487244822,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,488399943,Mouse LGN - Core,11,488399798,Snap25-IRES2-Cre;Ai14-211623.11.01,501390462,1814319,58.7,3,15.3,Slc17a6_Calb2,4,#74A9CF,Slc17a6,1,#0000FF
497122908,487244822,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,488399943,Mouse LGN - Core,11,488399798,Snap25-IRES2-Cre;Ai14-211623.11.01,501390463,1968288,47.4,3.44,18.2,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122909,487244822,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,488399943,Mouse LGN - Core,11,488399798,Snap25-IRES2-Cre;Ai14-211623.11.01,501390464,1961627,63.8,3.09,11.9,Slc17a6_Calb2,4,#74A9CF,Slc17a6,1,#0000FF
497122910,487244822,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,488399943,Mouse LGN - Core,11,488399798,Snap25-IRES2-Cre;Ai14-211623.11.01,501390465,2064482,54.8,3.4,15,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122911,487244822,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,488399947,Mouse LGN - Shell,11,488399798,Snap25-IRES2-Cre;Ai14-211623.11.01,501390489,2083122,28,1.3,5.01,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122912,487244822,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,488399947,Mouse LGN - Shell,11,488399798,Snap25-IRES2-Cre;Ai14-211623.11.01,501390490,1901618,51.6,3.51,20.5,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122913,487244822,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,488399947,Mouse LGN - Shell,11,488399798,Snap25-IRES2-Cre;Ai14-211623.11.01,501390491,1711004,60.1,3.19,11.7,Styk1_Cdh13_Car10,7,#FF6A6A,Gad2_Chrna6,3,#FF0000
497122914,487244822,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,488399947,Mouse LGN - Shell,11,488399798,Snap25-IRES2-Cre;Ai14-211623.11.01,501390492,1841803,63.6,3.19,9.75,Gad2_Spata20,12,#F80FF0,Gad2_Syt4,4,#FFFF00
497122915,487244822,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,488399947,Mouse LGN - Shell,11,488399798,Snap25-IRES2-Cre;Ai14-211623.11.01,501390493,2207461,48.1,3.35,19.7,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122916,487244822,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,488399947,Mouse LGN - Shell,11,488399798,Snap25-IRES2-Cre;Ai14-211623.11.01,501390494,2348283,47.7,3.22,20.2,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122917,487244822,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,488399947,Mouse LGN - Shell,11,488399798,Snap25-IRES2-Cre;Ai14-211623.11.01,501390495,1998730,58.1,3.31,13.7,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122918,487244822,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,488399947,Mouse LGN - Shell,11,488399798,Snap25-IRES2-Cre;Ai14-211623.11.01,501390496,548413,56.2,3.07,13.3,Cck_Npy_Pcdh15,17,#E54E03,Gad2_Syt4,4,#FFFF00
497122919,487244822,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,488399931,Mouse LGN - Core,10,488399783,Snap25-IRES2-Cre;Ai14-211623.10.01,501390395,2120842,52.5,3.11,16.5,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122920,487244822,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,488399931,Mouse LGN - Core,10,488399783,Snap25-IRES2-Cre;Ai14-211623.10.01,501390396,2044795,56.4,2.78,13.8,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122921,487244822,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,488399931,Mouse LGN - Core,10,488399783,Snap25-IRES2-Cre;Ai14-211623.10.01,501390397,2008197,52.6,3.31,18.8,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122922,487244822,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,488399931,Mouse LGN - Core,10,488399783,Snap25-IRES2-Cre;Ai14-211623.10.01,501390398,1738349,65.7,2.86,12.4,Styk1_Cdh13_Car10,7,#FF6A6A,Gad2_Chrna6,3,#FF0000
497122923,487244822,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,488399931,Mouse LGN - Core,10,488399783,Snap25-IRES2-Cre;Ai14-211623.10.01,501390399,2086521,50.8,3.34,20.4,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122924,487244822,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,488399931,Mouse LGN - Core,10,488399783,Snap25-IRES2-Cre;Ai14-211623.10.01,501390400,1989443,61.6,3.04,13.5,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122925,487244822,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,488399931,Mouse LGN - Core,10,488399783,Snap25-IRES2-Cre;Ai14-211623.10.01,501390401,1960160,55.8,3.4,17.4,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122926,487244822,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,488399931,Mouse LGN - Core,10,488399783,Snap25-IRES2-Cre;Ai14-211623.10.01,501390402,1812494,48.2,3.3,22,Chrna6_Plac9a,8,#E7298A,Gad2_Chrna6,3,#FF0000
497122927,487244822,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,488399940,Mouse LGN - Shell,10,488399783,Snap25-IRES2-Cre;Ai14-211623.10.01,501390418,1846141,49.8,3.34,21.2,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122928,487244822,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,488399940,Mouse LGN - Shell,10,488399783,Snap25-IRES2-Cre;Ai14-211623.10.01,501390419,1944197,48.8,3.47,21.3,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122929,487244822,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,488399940,Mouse LGN - Shell,10,488399783,Snap25-IRES2-Cre;Ai14-211623.10.01,501390420,1800092,53.5,3.75,18.1,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122930,487244822,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,488399940,Mouse LGN - Shell,10,488399783,Snap25-IRES2-Cre;Ai14-211623.10.01,501390421,1717931,47.1,3.41,22.9,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122931,487244822,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,488399940,Mouse LGN - Shell,10,488399783,Snap25-IRES2-Cre;Ai14-211623.10.01,501390422,1981271,52.9,3.38,18.2,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122932,487244822,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,488399940,Mouse LGN - Shell,10,488399783,Snap25-IRES2-Cre;Ai14-211623.10.01,501390423,1994429,52.3,3.32,19.2,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122933,487244822,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,488399940,Mouse LGN - Shell,10,488399783,Snap25-IRES2-Cre;Ai14-211623.10.01,501390424,1280996,38.8,3.64,29.1,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122934,487244822,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,488399940,Mouse LGN - Shell,10,488399783,Snap25-IRES2-Cre;Ai14-211623.10.01,501390425,1878512,57.7,3.12,16.5,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122935,487244822,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,488399940,Mouse LGN - Shell,10,488399783,Snap25-IRES2-Cre;Ai14-211623.10.01,501390426,1332130,8.36,3.88,27.7,Lars2_Kcnmb1,20,#8E170E,Lars2_Kcnmb1,5,#8E170E
497122936,487244822,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,488399940,Mouse LGN - Shell,10,488399783,Snap25-IRES2-Cre;Ai14-211623.10.01,501390427,1888632,62.6,3.22,10.5,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122937,487244822,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,488399940,Mouse LGN - Shell,10,488399783,Snap25-IRES2-Cre;Ai14-211623.10.01,501390428,1637014,56.3,3.19,15.4,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122938,487244822,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,488399940,Mouse LGN - Shell,10,488399783,Snap25-IRES2-Cre;Ai14-211623.10.01,501390429,1049200,53.3,3.17,16.7,Tac1_Gabra4,6,#CE1256,Gad2_Chrna6,3,#FF0000
497122939,487244822,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,488399940,Mouse LGN - Shell,10,488399783,Snap25-IRES2-Cre;Ai14-211623.10.01,501390430,2128509,56.3,3.44,14.1,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122940,487244822,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,488399940,Mouse LGN - Shell,10,488399783,Snap25-IRES2-Cre;Ai14-211623.10.01,501390431,2161879,58.1,3.19,12.5,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122941,487244822,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,488399940,Mouse LGN - Shell,10,488399783,Snap25-IRES2-Cre;Ai14-211623.10.01,501390432,1858565,54.4,3.78,16.9,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122942,487244822,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,488399940,Mouse LGN - Shell,10,488399783,Snap25-IRES2-Cre;Ai14-211623.10.01,501390433,2162428,56,3.17,16,Chrna6_Plac9a,8,#E7298A,Gad2_Chrna6,3,#FF0000
497122943,487244822,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,488399919,Mouse LGN - Core,9,488399767,Snap25-IRES2-Cre;Ai14-211623.09.01,501390364,2185847,56.7,3.02,14.9,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122944,487244822,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,488399919,Mouse LGN - Core,9,488399767,Snap25-IRES2-Cre;Ai14-211623.09.01,501390365,1862480,58.1,3.16,14,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122945,487244822,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,488399919,Mouse LGN - Core,9,488399767,Snap25-IRES2-Cre;Ai14-211623.09.01,501390366,1881280,48.3,3.32,21.5,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122946,487244822,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,488399919,Mouse LGN - Core,9,488399767,Snap25-IRES2-Cre;Ai14-211623.09.01,501390367,2192134,57.9,3.04,13.1,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122948,487244822,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,488399919,Mouse LGN - Core,9,488399767,Snap25-IRES2-Cre;Ai14-211623.09.01,501390368,2006290,50.3,3.42,20.6,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
497122949,487244822,P56,Snap25-IRES2-Cre,Ai14,cre reporter positive,488399919,Mouse LGN - Core,9,488399767,Snap25-IRES2-Cre;Ai14-211623.09.01,501390369,1892665,51.7,3.26,19.4,Slc17a6_Pigl,3,#21F4CC,Slc17a6,1,#0000FF
