Symbol	 Ensemble  Acc 	GeneID
ARL6IP1P2	ENSG00000225355.1	646348.0
ARL6IP1P3	ENSG00000255014.1	729790.0
ARL6IP6	ENSG00000177917.6	151188.0
ARL9	ENSG00000196503.2	132946.0
ARMC1	ENSG00000104442.5	55156.0
ARMC10	ENSG00000170632.9	83787.0
ARMC10P1	ENSG00000178660.5	389137.0
ARMC12	ENSG00000157343.4	221481.0
ARMC2	ENSG00000118690.8	84071.0
ARMC2-AS1	ENSG00000230290.1	101929716.0
ARMC3	ENSG00000165309.9	219681.0
ARMC4	ENSG00000169126.11	55130.0
ARMC4P1	ENSG00000238021.2	101060171.0
ARMC9	ENSG00000135931.13	80210.0
ARMS2	ENSG00000254636.1	387715.0
ARNTL	ENSG00000133794.13	406.0
ARNTL2	ENSG00000029153.10	56938.0
ARPC1A	ENSG00000241685.4	10552.0
ARPC1B	ENSG00000130429.8	10095.0
ARPC3P2	ENSG00000238137.2	391160.0
ARPC3P5	ENSG00000214027.3	441131.0
ARPC4	ENSG00000241553.8	10093.0
ARPC5L	ENSG00000136950.9	81873.0
ARPP21	ENSG00000172995.12	10777.0
ARRB1	ENSG00000137486.12	408.0
ARRDC3	ENSG00000113369.4	57561.0
ARSI	ENSG00000183876.8	340075.0
ARSJ	ENSG00000180801.11	79642.0
ARSK	ENSG00000164291.12	153642.0
ART1	ENSG00000129744.2	417.0
ART5	ENSG00000167311.9	116969.0
ARV1	ENSG00000173409.9	64801.0
AS3MT	ENSG00000214435.3	57412.0
ASAH2	ENSG00000188611.10	56624.0
ASAH2B	ENSG00000204147.5	653308.0
ASAP2	ENSG00000151693.5	8853.0
ASB10	ENSG00000146926.6	136371.0
ASB14	ENSG00000239388.4	142686.0
ASB15	ENSG00000146809.8	142685.0
ASB17	ENSG00000154007.6	127247.0
ASB4	ENSG00000005981.8	51666.0
ASB6	ENSG00000148331.7	140459.0
ASCC3	ENSG00000112249.9	10973.0
ASCL2	ENSG00000183734.4	430.0
ASCL4	ENSG00000187855.5	121549.0
ASF1A	ENSG00000111875.7	25842.0
ASH1L	ENSG00000116539.6	55870.0
ASH1L-AS1	ENSG00000235919.3	645676.0
ASH1L-IT1	ENSG00000227773.1	106478976.0
ASH2L	ENSG00000129691.11	9070.0
ASIC1	ENSG00000110881.7	41.0
ASIC3	ENSG00000213199.3	9311.0
ASIC4	ENSG00000072182.8	55515.0
ASL	ENSG00000126522.12	435.0
ASNS	ENSG00000070669.12	440.0
ASNSD1	ENSG00000138381.5	54529.0
ASNSP1	ENSG00000248498.3	389652.0
ASNSP4	ENSG00000251470.1	100419423.0
ASPH	ENSG00000198363.11	444.0
ASPM	ENSG00000066279.12	259266.0
ASPN	ENSG00000106819.7	54829.0
ASRGL1	ENSG00000162174.8	80150.0
ASS1	ENSG00000130707.13	445.0
ASS1P1	ENSG00000220517.2	442167.0
ASS1P10	ENSG00000215325.4	455.0
ASS1P11	ENSG00000225308.2	340274.0
ASS1P12	ENSG00000237437.1	392302.0
ASS1P2	ENSG00000223922.1	447.0
ASS1P7	ENSG00000236893.1	339845.0
ASS1P9	ENSG00000217791.4	454.0
ASTE1	ENSG00000034533.7	28990.0
ASTL	ENSG00000188886.3	431705.0
ASTN1	ENSG00000152092.11	460.0
ASTN2	ENSG00000148219.12	23245.0
ASUN	ENSG00000064102.10	55726.0
ASXL2	ENSG00000143970.12	55252.0
ASZ1	ENSG00000154438.3	136991.0
ATAD2	ENSG00000156802.8	29028.0
ATAD2B	ENSG00000119778.10	54454.0
ATAD3A	ENSG00000197785.9	55210.0
ATAD3B	ENSG00000160072.15	83858.0
ATAD3C	ENSG00000215915.5	219293.0
ATAT1	ENSG00000137343.13	79969.0
ATE1	ENSG00000107669.13	11101.0
ATF1P1	ENSG00000219387.2	100128159.0
ATF2	ENSG00000115966.12	1386.0
ATF4P4	ENSG00000256167.1	100127952.0
ATF6	ENSG00000118217.5	22926.0
ATF6B	ENSG00000213676.6	1388.0
ATG10	ENSG00000152348.11	83734.0
ATG10-AS1	ENSG00000248192.1	100874022.0
ATG10-IT1	ENSG00000236447.2	100874311.0
ATG12P2	ENSG00000224121.1	100293948.0
ATG13	ENSG00000175224.12	9776.0
ATG16L2	ENSG00000168010.6	89849.0
ATG4B	ENSG00000168397.12	23192.0
ATG7	ENSG00000197548.8	10533.0
ATG9A	ENSG00000198925.6	79065.0
ATG9B	ENSG00000181652.14	285973.0
ATIC	ENSG00000138363.10	471.0
ATL1	ENSG00000198513.7	51062.0
ATL2	ENSG00000119787.9	64225.0
ATL3	ENSG00000184743.8	25923.0
ATM	ENSG00000149311.13	472.0
ATN1	ENSG00000111676.10	1822.0
ATOH1	ENSG00000172238.3	474.0
ATOH7	ENSG00000179774.7	220202.0
ATOH8	ENSG00000168874.8	84913.0
ATP10B	ENSG00000118322.8	23120.0
ATP10D	ENSG00000145246.9	57205.0
ATP11A	ENSG00000068650.14	23250.0
ATP11B	ENSG00000058063.11	23200.0
ATP12A	ENSG00000075673.7	479.0
ATP13A2	ENSG00000159363.13	23400.0
ATP13A3	ENSG00000133657.10	79572.0
ATP13A4	ENSG00000127249.10	84239.0
ATP13A4-AS1	ENSG00000225473.1	101929198.0
ATP13A5	ENSG00000187527.6	344905.0
ATP13A5-AS1	ENSG00000236508.1	100874218.0
ATP1A1	ENSG00000163399.11	476.0
ATP1B1P1	ENSG00000249212.1	485.0
ATP1B3	ENSG00000069849.6	483.0
ATP1B3-AS1	ENSG00000244124.1	100874077.0
ATP2B1	ENSG00000070961.10	490.0
ATP2B2	ENSG00000157087.12	491.0
ATP2B2-IT2	ENSG00000224771.1	100874325.0
ATP4B	ENSG00000186009.4	496.0
ATP5A1P2	ENSG00000227682.1	504.0
ATP5A1P8	ENSG00000234720.2	392322.0
ATP5B	ENSG00000110955.4	506.0
ATP5BP1	ENSG00000231635.1	507.0
ATP5C1	ENSG00000165629.15	509.0
ATP5EP1	ENSG00000250922.1	23744.0
ATP5F1P2	ENSG00000214342.2	645973.0
ATP5F1P3	ENSG00000214003.2	644333.0
ATP5F1P4	ENSG00000214025.2	100422514.0
ATP5F1P5	ENSG00000254944.1	100128516.0
ATP5G1P3	ENSG00000242244.1	646619.0
ATP5G1P5	ENSG00000227590.1	390424.0
ATP5G1P7	ENSG00000232734.1	100130962.0
ATP5G1P8	ENSG00000224948.1	100288222.0
ATP5G2	ENSG00000135390.13	517.0
ATP5G2P3	ENSG00000230482.1	100507097.0
ATP5G3	ENSG00000154518.5	518.0
ATP5I	ENSG00000169020.5	521.0
ATP5J2	ENSG00000241468.3	9551.0
ATP5LP2	ENSG00000232362.1	53410.0
ATP5LP3	ENSG00000249256.2	53409.0
ATP5LP4	ENSG00000225176.2	100130396.0
ATP5LP5	ENSG00000242561.1	100287091.0
ATP5S	ENSG00000125375.10	27109.0
ATP6V0A2	ENSG00000185344.9	23545.0
ATP6V0A4	ENSG00000105929.11	50617.0
ATP6V0CP2	ENSG00000244142.1	106478961.0
ATP6V0CP3	ENSG00000213435.3	442211.0
ATP6V0D2	ENSG00000147614.3	245972.0
ATP6V0E1P1	ENSG00000225364.1	100874502.0
ATP6V0E1P3	ENSG00000238038.1	100133262.0
ATP6V0E1P4	ENSG00000227883.1	100874504.0
ATP6V0E2	ENSG00000171130.13	155066.0
ATP6V0E2-AS1	ENSG00000204934.6	401431.0
ATP6V1A	ENSG00000114573.5	523.0
ATP6V1B1	ENSG00000116039.7	525.0
ATP6V1B2	ENSG00000147416.6	526.0
ATP6V1C1	ENSG00000155097.7	528.0
ATP6V1C2	ENSG00000143882.5	245973.0
ATP6V1E2	ENSG00000250565.2	90423.0
ATP6V1F	ENSG00000128524.4	9296.0
ATP6V1G1	ENSG00000136888.6	9550.0
ATP6V1G1P2	ENSG00000253502.1	100128541.0
ATP6V1G1P3	ENSG00000224662.2	100462838.0
ATP6V1G1P4	ENSG00000233343.1	100462843.0
ATP6V1G1P7	ENSG00000230474.1	100874514.0
ATP6V1G2	ENSG00000213760.6	534.0
ATP6V1G3	ENSG00000151418.7	127124.0
ATP8A2	ENSG00000132932.12	51761.0
ATP8A2P1	ENSG00000240800.1	100422505.0
ATP8A2P2	ENSG00000229800.1	100533851.0
ATP8A2P3	ENSG00000233963.1	100874518.0
ATP8B2	ENSG00000143515.12	57198.0
ATP8B5P	ENSG00000179766.13	158381.0
ATPAF1	ENSG00000123472.8	64756.0
ATPIF1	ENSG00000130770.13	93974.0
ATR	ENSG00000175054.10	545.0
ATRAID	ENSG00000138085.12	51374.0
ATRIP	ENSG00000164053.13	84126.0
ATRNL1	ENSG00000107518.12	26033.0
ATXN1	ENSG00000124788.13	6310.0
ATXN7L1	ENSG00000146776.10	222255.0
ATXN7L2	ENSG00000162650.11	127002.0
AUP1	ENSG00000115307.12	550.0
AURKAIP1	ENSG00000175756.9	54998.0
AURKAPS1	ENSG00000213033.4	6791.0
AVIL	ENSG00000135407.6	10677.0
AVPR1B	ENSG00000198049.5	553.0
AZGP1P1	ENSG00000214313.4	646282.0
AZGP1P2	ENSG00000214252.4	401393.0
AZI2	ENSG00000163512.9	64343.0
AZIN1	ENSG00000155096.9	51582.0
AZU1P1	ENSG00000270444.1	106480244.0
B3GALNT1	ENSG00000169255.9	8706.0
B3GALNT2	ENSG00000162885.8	148789.0
B3GALT1	ENSG00000172318.4	8708.0
B3GALT2	ENSG00000162630.5	8707.0
B3GALT6	ENSG00000176022.3	126792.0
B3GAT1	ENSG00000109956.8	27087.0
B3GAT2	ENSG00000112309.6	135152.0
B3GNT2	ENSG00000170340.10	10678.0
B3GNT4	ENSG00000176383.8	79369.0
B3GNT6	ENSG00000198488.6	192134.0
B4GALNT1	ENSG00000135454.9	2583.0
B4GALNT3	ENSG00000139044.6	283358.0
B4GALNT4	ENSG00000182272.7	338707.0
B4GALT1	ENSG00000086062.8	2683.0
B4GALT2	ENSG00000117411.12	8704.0
B4GALT3	ENSG00000158850.10	8703.0
BAALC	ENSG00000164929.12	79870.0
BAAT	ENSG00000136881.7	570.0
BACE1	ENSG00000186318.12	23621.0
BACH2	ENSG00000112182.10	60468.0
BAD	ENSG00000002330.9	572.0
BAG1	ENSG00000107262.12	573.0
BAG3	ENSG00000151929.5	9531.0
BAG4	ENSG00000156735.6	9530.0
BAG6	ENSG00000204463.8	7917.0
BAIAP2L1	ENSG00000006453.9	55971.0
BAK1	ENSG00000030110.8	578.0
BAMBI	ENSG00000095739.7	25805.0
BANF1	ENSG00000175334.3	8815.0
BANF1P1	ENSG00000258531.2	317687.0
BANF1P4	ENSG00000223828.1	100653423.0
BANF1P5	ENSG00000225935.1	101290503.0
BANK1	ENSG00000153064.7	55024.0
BARD1	ENSG00000138376.6	580.0
BARX1	ENSG00000131668.9	56033.0
BASP1	ENSG00000176788.7	10409.0
BASP1P1	ENSG00000230535.1	646201.0
BAZ1A	ENSG00000198604.6	11177.0
BAZ1B	ENSG00000009954.6	9031.0
BAZ2A	ENSG00000076108.7	11176.0
BAZ2B	ENSG00000123636.13	29994.0
BBIP1	ENSG00000214413.3	92482.0
BBOX1	ENSG00000129151.4	8424.0
BBS5	ENSG00000163093.7	129880.0
BCAN	ENSG00000132692.14	63827.0
BCAP29	ENSG00000075790.6	55973.0
BCAR3	ENSG00000137936.12	8412.0
BCAS2	ENSG00000116752.5	10286.0
BCAS2P1	ENSG00000255051.1	100127960.0
BCAS2P3	ENSG00000226670.1	100128339.0
BCAT1	ENSG00000060982.10	586.0
BCCIP	ENSG00000107949.12	56647.0
BCDIN3D	ENSG00000186666.4	144233.0
BCDIN3D-AS1	ENSG00000258057.1	100286844.0
BCHE	ENSG00000114200.5	590.0
BCKDHB	ENSG00000083123.10	594.0
BCL10	ENSG00000142867.8	8915.0
BCL2L14	ENSG00000121380.8	79370.0
BCL2L15	ENSG00000188761.7	440603.0
BCL2L2-PABPN1	ENSG00000258643.1	100529063.0
BCL6	ENSG00000113916.13	604.0
BCL7A	ENSG00000110987.4	605.0
BCL7B	ENSG00000106635.3	9275.0
BCL9	ENSG00000116128.5	607.0
BCL9L	ENSG00000186174.8	283149.0
BCO2	ENSG00000197580.7	83875.0
BCRP9	ENSG00000271287.1	107126287.0
BCS1L	ENSG00000074582.8	617.0
BDH1	ENSG00000161267.7	622.0
BDH2	ENSG00000164039.10	56898.0
BDH2P1	ENSG00000232699.2	389416.0
BDNF	ENSG00000176697.14	627.0
BDNF-AS	ENSG00000245573.3	497258.0
BDP1	ENSG00000145734.14	55814.0
BEND3P2	ENSG00000224809.2	392368.0
BEND3P3	ENSG00000224886.2	650623.0
BEND4	ENSG00000188848.11	389206.0
BEST1	ENSG00000167995.11	7439.0
BEST3	ENSG00000127325.14	144453.0
BET1	ENSG00000105829.7	10282.0
BET1L	ENSG00000177951.13	51272.0
BFSP2	ENSG00000170819.4	8419.0
BGLAP	ENSG00000242252.1	632.0
BHLHA15	ENSG00000180535.3	168620.0
BHLHE40	ENSG00000134107.4	8553.0
BHLHE40-AS1	ENSG00000235831.2	100507582.0
BHLHE41	ENSG00000123095.5	79365.0
BICC1	ENSG00000122870.7	80114.0
BICD2	ENSG00000185963.9	23299.0
BIN1	ENSG00000136717.10	274.0
BIN2	ENSG00000110934.6	51411.0
BIN2P1	ENSG00000234568.3	345258.0
BIRC2	ENSG00000110330.4	329.0
BIRC3	ENSG00000023445.9	330.0
BIRC6	ENSG00000115760.9	57448.0
BIRC6-AS1	ENSG00000230046.1	100874009.0
BIVM	ENSG00000134897.9	54841.0
BLID	ENSG00000259571.1	414899.0
BLNK	ENSG00000095585.12	29760.0
BLOC1S2	ENSG00000196072.7	282991.0
BLOC1S4	ENSG00000186222.3	55330.0
BLVRA	ENSG00000106605.6	644.0
BLZF1	ENSG00000117475.9	8548.0
BMP1	ENSG00000168487.13	649.0
BMP10	ENSG00000163217.1	27302.0
BMP3	ENSG00000152785.6	651.0
BMP4	ENSG00000125378.11	652.0
BMP5	ENSG00000112175.6	653.0
BMP6	ENSG00000153162.8	654.0
BMP8A	ENSG00000183682.7	353500.0
BMPR1A	ENSG00000107779.7	657.0
BMPR1APS1	ENSG00000219642.2	100421515.0
BMPR1APS2	ENSG00000232460.3	100533800.0
BMPR1B	ENSG00000138696.6	658.0
BMPR2	ENSG00000204217.8	659.0
BMS1	ENSG00000165733.7	9790.0
BMS1P14	ENSG00000230455.2	728034.0
BMS1P19	ENSG00000231099.1	100131577.0
BMS1P3	ENSG00000240089.2	414217.0
BMS1P4	ENSG00000242338.2	729096.0
BMS1P5	ENSG00000204164.6	399761.0
BMS1P6	ENSG00000251070.1	642826.0
BMS1P7	ENSG00000243899.3	100133265.0
BNC2	ENSG00000173068.13	54796.0
BNIP3	ENSG00000176171.7	664.0
BNIP3L	ENSG00000104765.10	665.0
BNIP3P1	ENSG00000197358.8	319138.0
BNIP3P7	ENSG00000270496.1	101927265.0
BOC	ENSG00000144857.10	91653.0
BOD1	ENSG00000145919.6	91272.0
BOK	ENSG00000176720.3	666.0
BOK-AS1	ENSG00000234235.1	100379249.0
BOLA1	ENSG00000178096.8	51027.0
BOLA3	ENSG00000163170.7	388962.0
BOLA3-AS1	ENSG00000225439.2	100507171.0
BOLL	ENSG00000152430.13	66037.0
BOP1	ENSG00000170727.7	23246.0
BORA	ENSG00000136122.11	79866.0
BPESC1	ENSG00000232416.2	60467.0
BPHL	ENSG00000137274.8	670.0
BPNT1	ENSG00000162813.13	10380.0
BRAF	ENSG00000157764.8	673.0
BRAT1	ENSG00000106009.11	221927.0
BRD2	ENSG00000204256.8	6046.0
BRD2-IT1	ENSG00000223837.2	106478972.0
BRD3	ENSG00000169925.12	8019.0
BRD7P2	ENSG00000184100.5	647076.0
BRD7P3	ENSG00000169075.7	23629.0
BRD7P4	ENSG00000218676.1	100287229.0
BRD7P6	ENSG00000235289.1	100128042.0
BRD9	ENSG00000028310.13	65980.0
BRDT	ENSG00000137948.14	676.0
BRE	ENSG00000158019.16	9577.0
BRF2	ENSG00000104221.8	55290.0
BRI3	ENSG00000164713.5	25798.0
BRI3BP	ENSG00000184992.10	140707.0
BRI3P1	ENSG00000225169.1	730010.0
BRINP1	ENSG00000078725.8	1620.0
BRINP2	ENSG00000198797.6	57795.0
BRIX1	ENSG00000113460.8	55299.0
BRK1	ENSG00000254999.2	55845.0
BRK1P2	ENSG00000227983.1	100874492.0
BRMS1	ENSG00000174744.9	25855.0
BROX	ENSG00000162819.7	148362.0
BRPF3	ENSG00000096070.15	27154.0
BRSK2	ENSG00000174672.11	9024.0
BSCL2	ENSG00000168000.10	26580.0
BSDC1	ENSG00000160058.14	55108.0
BSN	ENSG00000164061.4	8927.0
BSN-AS2	ENSG00000226913.1	100132677.0
BSPRY	ENSG00000119411.10	54836.0
BSX	ENSG00000188909.4	390259.0
BTBD11	ENSG00000151136.10	121551.0
BTBD16	ENSG00000138152.7	118663.0
BTBD18	ENSG00000233436.3	643376.0
BTBD19	ENSG00000222009.4	149478.0
BTBD7P1	ENSG00000203414.2	441548.0
BTBD7P2	ENSG00000237618.1	100420392.0
BTBD9-AS1	ENSG00000226533.1	101929425.0
BTC	ENSG00000174808.7	685.0
BTF3L4	ENSG00000134717.13	91408.0
BTF3L4P3	ENSG00000213108.3	391040.0
BTF3P10	ENSG00000231120.2	345829.0
BTF3P12	ENSG00000213003.2	652963.0
BTF3P13	ENSG00000227118.3	132556.0
BTF3P15	ENSG00000237242.1	100130409.0
BTF3P2	ENSG00000258282.2	283631.0
BTF3P5	ENSG00000233594.2	652959.0
BTG4	ENSG00000137707.9	54766.0
BTN1A1	ENSG00000124557.8	696.0
BTN2A3P	ENSG00000124549.10	54718.0
BTN3A2	ENSG00000186470.9	11118.0
BTNL10	ENSG00000215811.3	100129094.0
BTNL3	ENSG00000168903.8	10917.0
BTNL8	ENSG00000113303.7	79908.0
BTNL9	ENSG00000165810.12	153579.0
BTRC	ENSG00000166167.13	8945.0
BUB1	ENSG00000169679.10	699.0
BUB3	ENSG00000154473.13	9184.0
BUD13	ENSG00000137656.7	84811.0
BVES-AS1	ENSG00000203808.6	154442.0
BZW1P1	ENSG00000236686.1	391592.0
BZW2	ENSG00000136261.10	28969.0
C10orf10	ENSG00000165507.8	11067.0
C10orf107	ENSG00000183346.6	219621.0
C10orf11	ENSG00000148655.10	83938.0
C10orf111	ENSG00000176236.4	221060.0
C10orf113	ENSG00000204683.6	387638.0
C10orf120	ENSG00000183559.7	399814.0
C10orf126	ENSG00000204365.2	283080.0
C10orf128	ENSG00000204161.9	170371.0
C10orf131	ENSG00000173088.8	100127889.0
C10orf25	ENSG00000165511.4	220979.0
C10orf35	ENSG00000171224.7	219738.0
C10orf53	ENSG00000178645.8	282966.0
C10orf55	ENSG00000222047.4	414236.0
C10orf62	ENSG00000203942.3	414157.0
C10orf67	ENSG00000179133.7	256815.0
C10orf71	ENSG00000177354.7	118461.0
C10orf71-AS1	ENSG00000236208.1	100506769.0
C10orf76	ENSG00000120029.8	79591.0
C10orf82	ENSG00000165863.12	143379.0
C10orf90	ENSG00000154493.13	118611.0
C10orf95	ENSG00000120055.5	79946.0
C10orf99	ENSG00000188373.4	387695.0
C11orf1	ENSG00000137720.3	64776.0
C11orf16	ENSG00000176029.9	56673.0
C11orf21	ENSG00000110665.7	29125.0
C11orf24	ENSG00000171067.6	53838.0
C11orf40	ENSG00000171987.1	143501.0
C11orf42	ENSG00000180878.2	160298.0
C11orf49	ENSG00000149179.9	79096.0
C11orf52	ENSG00000149300.5	91894.0
C11orf53	ENSG00000150750.6	341032.0
C11orf54	ENSG00000182919.10	28970.0
C11orf57	ENSG00000150776.13	55216.0
C11orf58	ENSG00000110696.5	10944.0
C11orf63	ENSG00000109944.6	79864.0
C11orf65	ENSG00000166323.8	160140.0
C11orf68	ENSG00000175573.6	83638.0
C11orf70	ENSG00000137691.8	85016.0
C11orf71	ENSG00000180425.7	54494.0
C11orf74	ENSG00000166352.11	119710.0
C11orf80	ENSG00000173715.11	79703.0
C11orf84	ENSG00000168005.4	144097.0
C11orf86	ENSG00000173237.4	254439.0
C11orf87	ENSG00000185742.6	399947.0
C11orf88	ENSG00000183644.9	399949.0
C11orf91	ENSG00000205177.5	100131378.0
C11orf94	ENSG00000234776.1	143678.0
C11orf95	ENSG00000188070.8	65998.0
C11orf96	ENSG00000187479.4	387763.0
C12orf10	ENSG00000139637.9	60314.0
C12orf4	ENSG00000047621.7	57102.0
C12orf40	ENSG00000180116.11	283461.0
C12orf43	ENSG00000157895.7	64897.0
C12orf45	ENSG00000151131.5	121053.0
C12orf49	ENSG00000111412.4	79794.0
C12orf50	ENSG00000165805.5	160419.0
C12orf56	ENSG00000185306.8	115749.0
C12orf57	ENSG00000111678.6	113246.0
C12orf65	ENSG00000130921.3	91574.0
C12orf66	ENSG00000174206.8	144577.0
C12orf71	ENSG00000214700.5	728858.0
C12orf73	ENSG00000204954.5	728568.0
C12orf74	ENSG00000214215.3	338809.0
C12orf75	ENSG00000235162.4	387882.0
C12orf76	ENSG00000174456.9	400073.0
C12orf80	ENSG00000257137.1	283403.0
C14orf119	ENSG00000179933.4	55017.0
C14orf166	ENSG00000087302.4	51637.0
C14orf28	ENSG00000179476.3	122525.0
C14orf93	ENSG00000100802.10	60686.0
C1D	ENSG00000197223.7	10438.0
C1DP1	ENSG00000231245.2	554049.0
C1DP2	ENSG00000236217.3	642538.0
C1DP3	ENSG00000224760.3	642521.0
C1DP4	ENSG00000227515.3	727879.0
C1QL3	ENSG00000165985.8	389941.0
C1QL4	ENSG00000186897.3	338761.0
C1QTNF2	ENSG00000145861.7	114898.0
C1QTNF4	ENSG00000172247.3	114900.0
C1QTNF5	ENSG00000223953.3	114902.0
C1QTNF9	ENSG00000240654.2	338872.0
C1QTNF9-AS1	ENSG00000240868.1	100874232.0
C1QTNF9B	ENSG00000205863.5	387911.0
C1QTNF9B-AS1	ENSG00000205861.7	542767.0
C1R	ENSG00000159403.11	715.0
C1RL	ENSG00000139178.6	51279.0
C1RL-AS1	ENSG00000205885.3	283314.0
C1S	ENSG00000182326.10	716.0
C1orf100	ENSG00000173728.6	200159.0
C1orf106	ENSG00000163362.6	55765.0
C1orf112	ENSG00000000460.12	55732.0
C1orf115	ENSG00000162817.6	79762.0
C1orf116	ENSG00000182795.12	79098.0
C1orf123	ENSG00000162384.9	54987.0
C1orf127	ENSG00000175262.10	148345.0
C1orf131	ENSG00000143633.8	128061.0
C1orf134	ENSG00000204377.3	574037.0
C1orf143	ENSG00000228208.2	440714.0
C1orf145	ENSG00000162913.9	574407.0
C1orf146	ENSG00000203910.4	388649.0
C1orf147	ENSG00000162888.4	574431.0
C1orf158	ENSG00000157330.5	93190.0
C1orf159	ENSG00000131591.13	54991.0
C1orf167	ENSG00000215910.3	284498.0
C1orf168	ENSG00000187889.8	199920.0
C1orf185	ENSG00000204006.4	284546.0
C1orf186	ENSG00000196533.6	440712.0
C1orf189	ENSG00000163263.6	388701.0
C1orf194	ENSG00000179902.8	127003.0
C1orf195	ENSG00000204464.3	727684.0
C1orf198	ENSG00000119280.12	84886.0
C1orf204	ENSG00000188004.5	284677.0
C1orf210	ENSG00000253313.1	149466.0
C1orf216	ENSG00000142686.7	127703.0
C1orf220	ENSG00000213057.4	400798.0
C1orf226	ENSG00000239887.3	400793.0
C1orf228	ENSG00000198520.6	339541.0
C1orf229	ENSG00000221953.2	388759.0
C1orf35	ENSG00000143793.8	79169.0
C1orf43	ENSG00000143612.14	25912.0
C1orf50	ENSG00000164008.9	79078.0
C1orf53	ENSG00000203724.6	388722.0
C1orf54	ENSG00000118292.4	79630.0
C1orf68	ENSG00000198854.4	100129271.0
C1orf74	ENSG00000162757.3	148304.0
C1orf87	ENSG00000162598.9	127795.0
C1orf94	ENSG00000142698.10	84970.0
C2	ENSG00000166278.10	717.0
C2CD2L	ENSG00000172375.8	9854.0
C2CD3	ENSG00000168014.12	26005.0
C2CD4D	ENSG00000225556.1	100191040.0
C2CD5	ENSG00000111731.8	9847.0
C2orf15	ENSG00000241962.5	150590.0
C2orf16	ENSG00000221843.2	84226.0
C2orf40	ENSG00000119147.5	84417.0
C2orf42	ENSG00000115998.3	54980.0
C2orf49	ENSG00000135974.5	79074.0
C2orf54	ENSG00000172478.13	79919.0
C2orf61	ENSG00000239605.4	285051.0
C2orf66	ENSG00000187944.2	401027.0
C2orf68	ENSG00000168887.6	388969.0
C2orf69	ENSG00000178074.5	205327.0
C2orf70	ENSG00000173557.10	339778.0
C2orf72	ENSG00000204128.5	257407.0
C2orf73	ENSG00000177994.11	129852.0
C2orf78	ENSG00000187833.7	388960.0
C2orf80	ENSG00000188674.6	389073.0
C2orf82	ENSG00000182600.5	389084.0
C2orf91	ENSG00000205086.5	400950.0
C3AR1	ENSG00000171860.4	719.0
C3orf14	ENSG00000114405.6	57415.0
C3orf18	ENSG00000088543.10	51161.0
C3orf20	ENSG00000131379.5	84077.0
C3orf22	ENSG00000180697.4	152065.0
C3orf30	ENSG00000163424.4	152405.0
C3orf36	ENSG00000221972.2	80111.0
C3orf38	ENSG00000179021.5	285237.0
C3orf49	ENSG00000163632.8	132200.0
C3orf56	ENSG00000214324.1	285311.0
C3orf58	ENSG00000181744.4	205428.0
C3orf62	ENSG00000188315.3	375341.0
C3orf67	ENSG00000163689.14	200844.0
C3orf70	ENSG00000187068.2	285382.0
C3orf79	ENSG00000237787.2	152118.0
C3orf80	ENSG00000180044.3	401097.0
C3orf84	ENSG00000236980.5	646498.0
C4A	ENSG00000244731.3	720.0
C4A-AS1	ENSG00000233627.2	106478955.0
C4B	ENSG00000224389.4	721.0
C4B-AS1	ENSG00000229776.1	106480730.0
C4BPA	ENSG00000123838.6	722.0
C4BPAP1	ENSG00000224462.2	727859.0
C4BPB	ENSG00000123843.8	725.0
C4orf19	ENSG00000154274.10	55286.0
C4orf22	ENSG00000197826.7	255119.0
C4orf26	ENSG00000174792.6	152816.0
C4orf3	ENSG00000164096.10	401152.0
C4orf32	ENSG00000174749.5	132720.0
C4orf45	ENSG00000164123.6	152940.0
C4orf46	ENSG00000205208.4	201725.0
C4orf47	ENSG00000205129.4	441054.0
C4orf48	ENSG00000243449.2	401115.0
C4orf50	ENSG00000181215.8	389197.0
C4orf51	ENSG00000237136.2	646603.0
C5	ENSG00000106804.6	727.0
C5orf17	ENSG00000248874.1	439936.0
C5orf24	ENSG00000181904.8	134553.0
C5orf30	ENSG00000181751.5	90355.0
C5orf34	ENSG00000172244.4	375444.0
C5orf38	ENSG00000186493.7	153571.0
C5orf49	ENSG00000215217.2	134121.0
C5orf51	ENSG00000205765.4	285636.0
C5orf52	ENSG00000187658.6	100190949.0
C5orf64	ENSG00000178722.8	285668.0
C6	ENSG00000039537.9	729.0
C6orf10	ENSG00000204296.7	10665.0
C6orf106	ENSG00000196821.5	64771.0
C6orf118	ENSG00000112539.10	168090.0
C6orf132	ENSG00000188112.4	647024.0
C6orf136	ENSG00000204564.7	221545.0
C6orf15	ENSG00000204542.2	29113.0
C6orf163	ENSG00000203872.6	206412.0
C6orf183	ENSG00000243587.6	389422.0
C6orf201	ENSG00000185689.11	404220.0
C6orf203	ENSG00000130349.5	51250.0
C6orf222	ENSG00000189325.6	389384.0
C6orf223	ENSG00000181577.11	221416.0
C6orf226	ENSG00000221821.2	441150.0
C6orf25	ENSG00000204420.4	80739.0
C6orf47	ENSG00000204439.3	57827.0
C6orf48	ENSG00000204387.8	50854.0
C6orf52	ENSG00000137434.7	347744.0
C6orf58	ENSG00000184530.8	352999.0
C6orf62	ENSG00000112308.8	81688.0
C6orf89	ENSG00000198663.12	221477.0
C6orf99	ENSG00000203711.7	100130967.0
C7	ENSG00000112936.14	730.0
C7orf25	ENSG00000136197.8	79020.0
C7orf26	ENSG00000146576.8	79034.0
