structure_id,slab_num,well_id,slab_type,structure_acronym,structure_name,polygon_id,mri_voxel_x,mri_voxel_y,mri_voxel_z,mni_x,mni_y,mni_z
4400,8,159439073,CX,"DTM","medial group of nuclei, left",157087434,99,98,107,-8.0,-16.0,11.0
4395,8,159439057,CX,"DTA","anterior group of nuclei, left",157083123,104,89,107,-13.0,-16.0,20.0
4288,8,159439009,CX,"Pu","putamen, left",156505629,119,102,107,-28.0,-16.0,7.0
4282,8,159438993,CX,"BCd","body of caudate nucleus, left",156505628,111,86,107,-20.0,-16.0,23.0
9115,9,160091945,CX,"SC","superior colliculus, left",156988290,99,104,117,-8.0,-26.0,5.0
4444,9,160091913,CX,"MG","medial geniculate complex, left",157973933,104,113,117,-13.0,-26.0,-4.0
4524,9,160091865,CX,"Hl","lateral habenular nucleus, left",157921044,100,95,117,-9.0,-26.0,14.0
4428,9,160091991,CX,"DTP","posterior group of nuclei, left",156936435,104,103,117,-13.0,-26.0,6.0
4282,9,160091943,CX,"BCd","body of caudate nucleus, left",157923735,115,93,117,-24.0,-26.0,16.0
4281,9,160091927,CX,"TCd","tail of caudate nucleus, left",157923259,128,114,117,-37.0,-26.0,-5.0
4257,9,160091895,CX,"CA4","CA4 field, left",148020445,121,121,117,-30.0,-26.0,-12.0
4256,9,160091879,CX,"CA3","CA3 field, left",148020446,124,120,117,-33.0,-26.0,-11.0
4251,9,160091831,CX,"S","subiculum, left",148020506,112,121,117,-21.0,-26.0,-12.0
9115,10,160091883,CX,"SC","superior colliculus, left",156988516,107,117,133,-16.0,-42.0,-8.0
4257,10,160091835,CX,"CA4","CA4 field, left",157086721,106,107,133,-15.0,-42.0,2.0
4255,10,160091993,CX,"CA2","CA2 field, left",157086950,111,107,133,-20.0,-42.0,2.0
4254,10,160091977,CX,"CA1","CA1 field, left",157086949,103,106,133,-12.0,-42.0,3.0
4251,10,160091961,CX,"S","subiculum, left",157086681,102,110,133,-11.0,-42.0,-1.0
4254,7,159438977,CX,"CA1","CA1 field, left",156265315,115,135,94,-24.0,-3.0,-26.0
4329,7,159438945,CX,"ATZ","amygdalohippocampal transition zone, left",156844242,106,127,94,-15.0,-3.0,-18.0
4308,7,159439119,CX,"nbM","basal nucleus of meynert, left",156989056,118,119,94,-27.0,-3.0,-10.0
4379,7,159439103,CX,"LA","lateral nucleus, left",156835171,116,130,94,-25.0,-3.0,-21.0
4367,7,159439087,CX,"COMA","cortico-medial group, left",147057077,108,123,94,-17.0,-3.0,-14.0
4360,7,159439071,CX,"CeA","central nucleus, left",147057076,114,121,94,-23.0,-3.0,-12.0
4342,7,159439039,CX,"BLA","basolateral nucleus, left",147057074,112,127,94,-21.0,-3.0,-18.0
4785,64,159438991,CB,"Glo","globose nucleus, left",156978055,93,139,156,-2.0,-65.0,-30.0
4783,64,159438975,CB,"Emb","emboliform nucleus, left",156978968,93,136,153,-2.0,-62.0,-27.0
4782,64,159438959,CB,"Dt","dentate nucleus, left",156419141,93,127,155,-2.0,-64.0,-18.0
4782,63,159438943,CB,"Dt","dentate nucleus, left",156513391,103,139,155,-12.0,-64.0,-30.0
