0	1	2
MEGF8	NID1	0.27405100000000004
SRP68	DDX18	0.697523
SRRT	DDX3X	0.4607060000000001
DDX55	DHX30	0.300941
PMP2	ENO1	0.888275
MRPL1	MRPL4	0.998594
UTP23	BUD13	0.16064
PUM3	NOP2	0.999913
MRPL2	MRPL32	0.999118
UVRAG	PIK3R4	0.0905251
DDX50	NOP16	0.7096819999999999
UBA52	NOLC1	0.0
RPL8	HIST1H1C	0.660961
MALSU1	MRPL47	0.324643
SNU13	MBD3	0.0
PPP1R2	PPP1R9A	0.184885
DDX54	DHX29	0.0
CRYZ	ETFB	0.464219
KIF5C	RAB14	0.210613
C7orf50	ZNF689	0.195677
MRPL17	RPUSD3	0.113062
SKIV2L	RRP8	0.0
DDX50	NVL	0.940402
ABT1	ZNF770	0.15939
NOC2L	NOL12	0.0926973
NKRF	ZCRB1	0.174307
TTC37	RPL12	0.090374
SRP72	MOV10	0.5317430000000001
EEF1G	RPL21	0.997541
HNRNPC	RPL36AL	0.0883903
MRPL46	MRPL4	0.981431
ST5	MISP	0.305665
PHB	HADHB	0.0570766
CEP162	LIMA1	0.29838400000000004
SH3BP5	SH3BP5L	0.171414
BRIX1	GNL3	0.997307
ZNF446	ZBED9	0.5
MLXIP	PPARGC1B	0.171414
H1F0	GNL3L	0.0
GOSR2	NAPG	0.251136
EIF2S1	NOP10	0.0947832
KRR1	RRS1	0.7495390000000001
MRPS26	ZC3HAV1	0.4527229999999999
MRPL40	MRPL54	0.714434
WIPF1	SHB	0.171414
TTC37	RPL39	0.0
BOP1	DDX31	0.697303
CRMP1	L1CAM	0.5
ADSL	HSD17B14	0.73055
SNAP23	VTI1B	0.122854
RRP1B	RBM28	0.78451
ADAMTS12	SNRK	0.984182
PSMA6	PSMG4	0.30286
BRIX1	RPL7L1	0.586118
CANX	MTHFD1L	0.0
RPS29	G3BP2	0.109263
RPL27	RPL37	0.99499
SNAPC3	SNAPC2	0.151455
MRPL14	MRPL50	0.999915
MRPS6	MRPS2	0.976787
GNL2	ZSCAN25	0.295648
PUM3	GTPBP4	0.997365
PEAK1	C20orf27	0.122025
SLC25A6	RPL34	0.185686
PACSIN2	COBLL1	0.857825
RSBN1	FARS2	0.116085
MEPCE	RPS27A	0.110784
CDC23	ANAPC15	0.991637
NCL	RPL24	0.0764855
PABPC1	RPL21	0.689285
COPS8	CUL3	0.587047
SYT1	NTM	0.178085
NCL	RPS20	0.816268
MRPL44	MRPL41	0.990705
YBX3	RBM28	0.230703
FASTKD2	MRPL57	0.208251
LARP1B	EBNA1BP2	0.078456
DDX55	NOC4L	0.109293
PDCD5	CCT8	0.143282
SDK1	ABCB1	0.151455
XRN2	BUD13	0.15544000000000002
TMEM43	TMUB1	0.174869
UTP23	AATF	0.645274
KPNA3	CHD4	0.276631
ATP5A1	EIF5B	0.162634
IFRD2	RPL10A	0.0964212
CORO2A	LIMCH1	0.181495
BOP1	DHX30	0.354743
AKAP9	AKAP11	0.150651
BASP1	IQGAP1	0.068702
SRRM1	STAU2	0.169816
TBC1D10A	TSR3	0.123789
POP5	RPP25	0.80371
CEBPZ	ESF1	0.100742
B3GLCT	CHPF	0.126269
NDUFB4	NDUFA2	0.0784421
PRPF4	DHX15	0.99705
GPATCH4	DDX47	0.0
RPL37A	RPL31	1.0
RBM25	SNRPD2	0.910963
ZKSCAN3	ZSCAN23	0.238157
ANXA2	PLEKHG3	0.224423
MED24	MED15	0.96661
SVIL	ST5	0.265542
ZNF213	ZNF444	0.175861
PTCD3	DAP3	0.999989
H1F0	RPL29	0.108674
ZBTB25	MAP3K7	0.192045
SIPA1L1	LRRFIP2	0.185133
RALY	MTERF3	0.393639
RPSA	NOLC1	0.0768359
NUP160	NUP153	0.903194
EGFL7	EEF1A1	0.398796
SORBS2	MYO5B	0.546776
IGF2BP2	YTHDC1	0.4864729999999999
TBC1D31	CCDC14	0.554625
RPL18A	EBNA1BP2	0.999993
CCDC137	C12orf43	0.158478
PSME1	PSMB1	0.703699
ZBTB11	RPL15	0.833981
SPOUT1	PHAX	0.07988250000000001
SNAP25	VSNL1	0.378086
RBM22	WBP11	0.100579
PABPC1	RPL6	0.998684
C1orf52	CACTIN	0.11457
LRP4	BEND7	0.435675
AKAP14	AKAP1	0.0
RPL19	HIST1H1A	0.0887129
NEK3	CCNK	0.151455
CEBPZ	DDX21	0.7052430000000001
UPF1	MPHOSPH10	0.455333
PSMA8	NCOA4	0.0
CNTNAP3	FAM234B	0.149978
PSMA5	AMT	0.282327
ZNF629	RTCB	0.0
RPS13	ZNF622	0.766149
MPLKIP	MTMR9	0.151455
RPL13A	RSL1D1	0.999907
RPS2	SND1	0.993367
AFAP1	INF2	0.35302
CBX8	PHC3	0.958583
RPS23	RPL37	0.0974347
MYBBP1A	FYTTD1	0.552341
ZNF770	LLPH	0.424026
POMP	PSMB5	0.538582
KIF5C	DNM1L	0.270404
PHF5A	SF3A1	0.975911
SSBP3	SSBP2	0.948038
ZNF770	RPS17	0.149143
DGCR14	BUD31	0.130382
MLLT6	MLLT10	0.110576
NUFIP1	DCLK1	0.222376
PQBP1	CPSF6	0.512051
CCDC124	PPAN-P2RY11	0.081568
BORCS7	KXD1	0.117318
RPL31	BTF3	0.8961040000000001
DIMT1	RPS27	0.163715
CCDC124	ZNF689	0.0
SOD2	ATP6V1C1	0.5
PLCL2	PPP1CB	0.216185
PSMG1	PSMA4	0.912736
DDX56	RRP1B	0.475561
CANX	RPS7	0.032512400000000004
DDX19A	IL36RN	0.0
HNRNPA1	HNRNPH3	0.999867
MYBBP1A	RIOX2	0.7844270000000001
TMEM123	WDFY1	0.70958
NVL	YTHDF3	0.118479
PHB2	ATP5B	0.34104
CADM2	SCAMP5	0.171414
NOP10	RPL10	0.0995371
RPSA	RIOX2	0.232828
CPSF6	KPNB1	0.582661
YBX2	GZF1	0.268458
DAB2	NEXN	0.318796
UBA52	ATP5C1	0.0
RPL36AL	PES1	0.15375899999999998
CCDC124	NOC3L	0.0
RRP15	RPS27	0.137378
SETDB1	MCUB	0.8934350000000001
RACK1	NAP1L1	0.33059
ZNF639	ELP6	0.918303
MRPL35	MRPL54	0.721905
MRPL9	MRPL58	1.0
CD58	LGALS8	0.184543
NACA2	CANX	0.30385500000000004
USP28	TP53BP1	0.628974
MED28	MED25	0.557068
NOC3L	PHAX	0.237261
MPP5	LIN7C	0.998008
HERC5	DKC1	0.49127
FOCAD	TTF1	0.0
IFT27	ANKRD55	0.0
APOA2	ORM1	0.151455
BOP1	SPTY2D1	0.30509000000000003
RCC2	DHX9	0.625087
ZNF12	ANAPC15	0.182968
TTC33	ZRSR1	0.133451
DAB2	MYO5B	0.345303
RBM19	RPL15	0.4118439999999999
PPP1CA	C2orf74	0.975381
GPM6B	NDRG4	0.378086
ARHGAP11A	MYO5C	0.295021
MSH6	RECQL	0.45055
PARP11	HECTD2	0.0
ZNF646	ZNF445	0.144297
TMX4	PTK7	0.0529606
SPPL2A	ADCY6	0.128057
NVL	TSR1	0.287588
DSN1	MIS12	1.0
SEH1L	NUP43	0.999993
PSMB10	PSME4	0.133451
MRGBP	MEAF6	0.8412540000000001
UGP2	UGDH	0.8202870000000001
PRDM2	RREB1	0.171414
NIP7	RRS1	0.982654
GAR1	DHX29	0.0
MEGF8	PCSK6	0.381453
GADD45GIP1	MRPL19	0.999645
RPL10L	HIST1H1E	0.0
DTD1	GPKOW	0.0
GPN3	POLR3C	0.248073
MPI	TKT	0.737691
FASTKD2	MRPL55	0.141531
NACA2	HSPD1	0.41909
RPL35	RPL30	1.0
KIF5C	HPCA	0.397095
HAUS5	HAUS4	0.994259
RAB10	GPM6A	0.187167
GSN	TMOD3	0.32265900000000003
SEPT4	SEPT3	0.581171
CNPY3	LRRC40	0.945665
CRMP1	HAX1	0.22608000000000006
SF3B2	WDR12	0.214175
EIF1AX	NPM3	0.594072
ZC3H8	LARP1B	0.174501
NIFK	FARS2	0.180389
MEX3B	DIAPH3	0.123789
ZFP62	RPF2	0.199905
TUBA8	SND1	0.0
PUF60	PRPF40A	0.968359
EIF2S1	RPL26L1	0.0
PUF60	THRAP3	0.5
SMPD4	NUP43	0.458394
RPL5	RPS20	0.999962
SF3B2	LARP7	0.8725370000000001
UQCRC2	ATP2A2	0.192496
PPIL1	SNW1	0.995723
PSMG2	PSMA5	0.999934
RPL13A	RPS26	0.192165
RPL38	NPM1	0.991455
TPPP2	VPS13C	0.365203
RPLP1	RPS13	0.999625
U2AF2	CWC22	0.7115670000000001
CCNA2	CDK1	0.816192
MRPS26	MRPS27	0.994437
ZGPAT	SPIN4	0.151455
DDX50	BUD13	0.240954
RPL5	HSP90AA1	0.543053
POLR2J2	GPN2	0.0
PSMD9	PAAF1	0.117681
BCLAF1	U2AF1L5	0.459105
RPL35	ATP5C1	0.351324
ALDH5A1	TIAL1	0.5418649999999999
THEM6	TYW1	0.174501
TUFM	RPL27A	0.965623
UTP23	NSD2	0.203584
RPL37A	RPL18	0.999987
RSL1D1	NOL12	0.680845
DTYMK	KLHL18	0.0881436
IGF2BP2	MRPS2	0.30919800000000003
MRPL42	MRPL16	0.900573
CCDC59	ZNF771	0.14536300000000002
HELLS	PPP1R10	0.357693
YBX3	NOLC1	0.0986491
PPP1R2	PPP1R3D	0.25848000000000004
RPL36A	GZF1	0.35152100000000003
BTF3	RPL39	0.600274
SRSF9	PPIG	0.5
CHTOP	THOC5	0.932821
FOCAD	GLYR1	0.13574
TPR	U2AF2	0.196272
BRD7	SMARCA4	0.949256
MED8	MED9	0.966114
RPL13A	SLC25A6	0.16663499999999998
ZC3H8	GNL3	0.736426
MTHFD1	DDX47	0.0
RPL32	FBL	0.186134
DDX3X	SRSF5	0.0
MRPL50	MRPL28	0.99954
ING3	MRGBP	0.999412
NCK1	RAPH1	0.123797
PSMG3	PSMA2	0.222874
DYNLL1	FAM117B	0.436816
BYSL	G3BP1	0.0782265
PRR11	NHP2	0.0
MRPL14	MRPL9	0.99995
RPS27L	MTHFD1L	0.1067
SIPA1	SSH2	0.5988020000000001
HEXIM2	HEXIM1	0.97964
MYL12B	GSN	0.074635
CRNKL1	EFTUD2	0.977396
EIF3F	EIF3G	0.999996
AP3S1	RNF13	0.522436
TRMT112	RPL27A	0.353402
ZNF768	XRN2	0.301238
KRI1	DHX57	0.559876
GLS	DPYSL3	0.159734
HAGHL	GPATCH2L	0.171414
PRPF4B	SRSF11	0.943049
TRAK2	TRAK1	0.982584
POLR3A	POLR3G	0.995087
MYO19	RAI14	0.446583
NOC2L	ZNF512	0.248883
MRPL2	MRPL9	1.0
SORBS2	COBL	0.6318630000000001
ZNF22	FTSJ3	0.931513
GLYR1	DDX47	0.103806
OXNAD1	EFHD1	0.400917
NCL	YBX3	0.183421
SLC12A6	SLC12A2	0.407251
EML1	NEK9	0.74043
RRM2	GNPTAB	0.5
TES	MYO5C	0.383602
RPS3A	RPS9	1.0
NIFK	RPS17	0.264906
RPL19	RPS15A	1.0
RPL28	RPL30	0.4193560000000001
POP1	LLPH	0.895718
SRSF9	LUC7L3	0.372481
EDIL3	DPYSL3	0.287896
SYF2	BCAS2	0.638825
DPY19L3	CACNG4	0.801467
ANXA2	RAI14	0.192901
SRSF2	SRRM2	0.79197
DDX31	NOC4L	0.405149
ARNT	HIF1A	0.974464
DST	ANXA2	0.00602666
TTC37	RPL27A	0.353402
EPB41L1	L1CAM	0.5
U2AF1L5	SRSF5	0.27518400000000004
CCDC59	YBX3	0.122025
PRKACA	PRKAR1B	0.315841
PPP1R12A	DAPK3	0.207437
SIPA1	ST5	0.282451
MRPL18	MRPL32	0.997539
AKIRIN2	RAC3	0.109293
PHACTR4	TANC2	0.28781100000000004
NCBP3	DDX39A	0.686295
PRIM1	PRIM2	0.586024
C20orf27	PPP1CB	0.175861
DDX24	NOP56	0.994612
NCL	RPS15	0.897949
PARP2	HIST2H2AB	0.296845
RACK1	LARP4	0.885134
SYF2	SNW1	0.999951
RPL26L1	NOLC1	0.8468379999999999
ARID5B	CRAMP1	0.171414
YBX2	SRP68	0.4785
ZBTB24	LYAR	0.136581
SEC22B	STX16	0.0
SH3BGRL2	NANS	0.274071
MISP	PPP1CB	0.677958
UTP3	DKC1	0.18535
BRIX1	ZNF771	0.9301
RRP15	RPL35A	0.166206
TMED10	TMED5	0.7455069999999999
DDX31	DDX24	0.994964
RPS18	CCDC124	0.15245799999999998
SLC22A23	SLC1A1	0.151455
HNRNPU	RFC4	0.53128
STAU1	RPL26L1	0.925349
CHD4	SNRPF	0.0
TCP1	CCT6A	0.958934
TSSC4	AAR2	0.940855
ZC3H8	DDX47	0.0
GPS1	COPS8	0.994633
GBF1	GEMIN4	0.313319
GLYR1	RIOX1	0.194323
CEP162	SPECC1	0.0993924
PPM1G	WTAP	0.975899
ZFP91	EPB41L4B	0.123797
CRYBG3	PRKAR2B	0.783139
HK2	GMCL1	0.0
TPRN	NEXN	0.676602
UTP14A	CCDC137	0.17688199999999998
HADHA	HIST1H1E	0.481424
SSBP3	LHX4	0.17435
CANX	MOGS	0.542509
GPX4	TAGLN2	0.684716
SH2D4A	CSRNP2	0.0
ST5	ABLIM1	0.234794
MRPL51	MRPL32	0.946819
NOC3L	SPTY2D1	0.218984
TUBA8	RPL39	0.0
RPS13	CANX	0.315497
GAR1	IGF2BP3	0.205384
MAPT	GPM6A	0.352711
C16orf59	FGL1	0.975953
MRPL4	MRPL38	0.999839
PRR11	RPS3A	0.248346
AKR1B10	GPX4	0.0
CCDC137	GPATCH4	0.95395
MAGOH	LSM4	0.7455579999999999
HIST1H1D	SLC25A5	0.0
ITGA1	ITGA3	0.239852
EEF2	TUFM	0.967344
PUM3	REXO4	0.998828
HADHA	RPS8	0.592437
MBD3	IK	0.109187
KRI1	FOCAD	0.0960696
CAPN7	TMEM55B	0.0905251
RPL10A	RPS21	0.240117
POLR3A	POLR3D	0.999731
MRPL39	RCC1L	0.773129
H1FX	RFC4	0.224835
CENPM	CENPX	0.387818
TPRKB	MFAP3	0.165074
RSL24D1	MRTO4	0.667273
RACK1	SLC25A5	0.0
TPM2	MYO5A	0.445005
SNAP25	NAPB	0.414998
LDHAL6B	UPP1	0.5196569999999999
PWP1	ZCRB1	0.14536300000000002
PWP1	RPS4X	0.08842380000000001
NUP93	NUP85	0.742708
ZNF638	NCOA5	0.645502
GPT2	DBI	0.5
FGL1	PRR12	0.764392
RPL5	G3BP1	0.990767
SPATS2	SRBD1	0.08643239999999999
DDX10	UPF1	0.13128399999999998
RSL24D1	TTF1	0.353664
CSRP1	CELF1	0.35175300000000004
PES1	NOL10	0.196937
EEF2	ATP5O	0.0
CLP1	PCF11	0.987443
CHST14	SEMA4F	0.17396099999999998
ZNF689	NSA2	0.140713
BAZ1B	USP10	0.0863323
POLR2D	GPN3	0.441299
RSBN1	RRP9	0.105478
BMI1	YAF2	0.12529
PPAN-P2RY11	NOP16	0.988826
MRPL40	MALSU1	0.32726
CCDC86	ZNF770	0.385361
RACK1	RPS5	0.975835
RPS16	RPS20	0.999992
TMED2	TMED9	0.999995
LLPH	AVEN	0.0
SIPA1L3	WDR83	0.94758
HERC5	RIOX2	0.315625
RPL28	RPL7	0.994305
ZC3H10	STAU2	0.359342
COMMD8	CCDC93	0.121359
PILRA	LRRTM4	0.830992
NKRF	SDAD1	0.0833923
CHMP2A	TM9SF1	0.328185
HADHA	RPL27	0.0
NDUFB11	NDUFB10	0.345713
RPL8	SUPT16H	0.17601
CAMKV	DPYSL5	0.4795430000000001
CCT7	TCP1	0.999423
PSMD10	PSMD5	0.111063
FNTA	SPDL1	0.0912879
CALML3	ANXA2	0.304103
MAGEA1	MAGEB6	0.982424
CENPP	CENPM	0.448724
HERC5	UTP18	0.241972
RBM19	SURF6	0.534049
KLHL18	KLHL42	0.23005100000000006
GRIA2	DPYSL3	0.538582
NIFK	RPF2	0.997191
WDR33	FIP1L1	0.999897
BUD13	SDAD1	0.0986491
ZBTB11	GZF1	0.917267
GSR	TIAL1	0.154872
RPL9	RPS15	0.17066099999999998
RPS16	BAZ1B	0.135711
POMK	TMEM120A	0.7262430000000001
SPTY2D1	RTCB	0.0
MRPL33	MRPL22	0.388527
SRP68	RPF2	0.421239
MRPL37	MRPL50	0.999427
RPS26	ESF1	0.0
RPS18	USP10	0.373726
FTSJ3	NSA2	0.998797
SERBP1	RPS15	0.373726
VBP1	PFDN6	0.8405969999999999
HIST1H1B	RPS27A	0.0871576
RBM34	RPLP2	0.911542
ING3	TTI2	0.349582
RPS2	RPL7A	0.999998
ZNF668	NIFK	0.717653
MRPL42	MRPL47	0.97176
NPRL2	ZNF414	0.579339
H1F0	ZCCHC3	0.208251
DHX57	RPS17	0.649185
MRPL44	MRPL47	0.998726
DSCR3	COMMD4	0.807029
PPP1R12A	SPECC1L	0.392238
RPL19	RRP15	0.867959
RACK1	ZFP62	0.0
RPL10A	NMNAT1	0.314954
RPL5	SERBP1	0.960455
DSN1	NDC80	0.99999
GNL3	MRPS22	0.440337
TRIM37	CCDC122	0.171414
NIFK	C1orf35	0.5
ZNF12	CDC16	0.147098
GALE	CAP2	0.59947
PARD6B	WWC1	0.940599
C8orf33	NIP7	0.375908
RAP1GAP	GNG4	0.133451
RHBDF2	FLT4	0.158424
RPL38	RPSA	0.975916
TRAF3	THAP3	0.128057
PA2G4	SUPT16H	0.15371600000000002
DDX50	NOC4L	0.115223
SNRPA	DHX38	0.0
ZSCAN25	RBMX2	0.100538
RANBP1	COMMD10	0.833465
CCDC124	KRR1	0.08872469999999999
SNRPN	SLC4A1AP	0.117305
ALOX15	IL36RN	0.171414
MED28	CCNC	0.975774
MCPH1	CLUAP1	0.0
PLXNA1	HYAL2	0.278211
RPL37A	EEF1G	0.808258
BYSL	RPL21	0.194708
LMF2	MGAT1	0.0880744
RPL13A	RPL7	1.0
TNNI1	DLG5	0.0
RPL13	HSP90AB1	0.990335
RPSA	RPL3	0.999967
MAGEA4	FAM216A	0.0
HIST1H1D	ZFP62	0.0
ZNF22	NOL6	0.0806609
RBMX	YLPM1	0.519755
MRPS10	MRPS35	0.977139
PLRG1	DHX8	0.387818
NOP58	IGF2BP3	0.12288
HSP90AA1	MYH7B	0.373718
PPP1R12B	DAPK3	0.24883200000000005
RACK1	RPS15A	0.999387
RPLP2	RPS27	0.975914
PDHA1	SLC25A3	0.0
SOD1	FH	0.0648345
RPS12	RPS23	0.999995
ZNF397	SCAND1	0.5
RRAS2	EPHA2	0.29130700000000004
PIBF1	PCM1	0.237748
ZNF507	ARIH2	0.0848034
NOC2L	RBMX2	0.26324699999999995
FKBP1B	TBCA	0.943319
RPL7L1	IMP4	0.633845
MAP2	DCX	0.183421
CA2	HINT2	0.35530500000000004
GADD45GIP1	SLC25A10	0.222125
ABCD1	GOLM1	0.100649
CCDC137	MPHOSPH10	0.954372
MRPL23	MRPL52	0.28753
DDX50	GPATCH4	0.756677
SRRM1	IMP3	0.312521
PABPC4	WDR36	0.0
BUD13	NOL6	0.0
RBBP4	MBD3	0.977321
COPS6	CUL4B	0.99604
CCT3	CCT4	0.968973
RPL7A	HADHA	0.237317
CTNNA1	CDH10	0.142378
PLEKHG3	ABLIM1	0.349871
SRPK1	USP10	0.0874061
KRR1	LYAR	0.17818399999999998
NACA2	RPL34	0.0
NDUFB6	NDUFA3	0.178521
DUSP14	PADI3	0.223449
NACA2	RPSA	0.6974199999999999
NUFIP1	STX1A	0.333123
ACTB	SORBS2	0.913155
WDR53	RSAD1	0.309346
CTR9	WDR61	0.97312
CDC20	BUB1B	0.57608
RSL24D1	DDX18	0.385361
NACA2	RPL13	0.0
GZF1	RIOX1	0.0
EXOSC6	EXOSC10	0.898626
MAGEB6	MAGEB3	0.151455
SRRM1	SRRM2	0.994854
TSR1	RPS9	0.721908
RPS26	IMP3	0.6835060000000001
RPL23A	RPS25	1.0
SNRPE	CDK12	0.0
SF3B2	USP39	0.183543
NOL6	NPM1	0.980181
RPL18A	NOLC1	0.8696780000000001
LANCL1	IPP	0.8654
BOP1	ZNF574	0.102069
ZNF622	DDX24	0.168028
ATP5A1	RPS25	0.616104
RPS16	RIOX2	0.387668
GLYR1	RPL7L1	0.7298899999999999
PPHLN1	RBM39	0.0
HSP90AA1	RPS21	0.0
ZC3H8	FTSJ3	0.59968
SERBP1	RSL24D1	0.0
PWP1	RPL26	0.735398
DCX	KIF5C	0.149571
IDH1	GBE1	0.453208
POLR2C	RECQL5	0.413341
GAR1	RBMX2	0.323728
POFUT2	POLDIP3	0.0
TLDC1	CCNY	0.203584
KIAA0319L	ABCC4	0.146293
LAMB1	FBXO7	0.0633437
CCDC59	GNL3L	0.0
RPL18	RPL3	1.0
COBL	MYO5C	0.71737
UBA52	RPS27A	0.994842
CEP295	C2CD3	0.368452
TAB2	DTL	0.123797
RPAIN	HMCES	0.0
RPL35A	RPLP2	0.999867
RAB3A	SNAP91	0.452497
MRPS18C	MRPS17	0.853382
TPR	PRPF6	0.483067
ITCH	WWOX	0.431082
CPOX	PRCP	0.0
SRP14	RPL7	0.900883
RPL18A	RPL15	1.0
WBP11	SF3A3	0.6461560000000001
ZNF512	STAU2	0.950494
PIK3CD	PIK3CB	0.165074
ZNF768	FYTTD1	0.266183
NOL6	UTP18	0.0896083
ACTB	TPM4	0.984628
MRPL37	MRPL28	0.99365
CDH1	CDH10	0.237166
RSBN1L	DDX47	0.0
BAHCC1	ARID4B	0.333949
RPL32	RPS15A	0.999998
PSMG3	FBXO7	0.205995
DHX29	WDR12	0.0
SNW1	SNU13	0.07987689999999999
MED9	MED22	0.996114
RPL19	NACA2	0.403504
ZNF189	FARS2	0.0977318
MRPL45	MRPL4	0.944244
POLA2	POLA1	0.995998
ZC3H8	NOP53	0.710248
PPP2R5D	PPP2R2D	0.654267
SRPK1	RPS27A	0.119096
RRP9	NOP53	0.201873
PPAN-P2RY11	NMNAT1	0.3332
MYL6B	MYO5C	0.477694
RBMX2	ZC3H10	0.0901617
PSMG1	PSMB1	0.795297
ACTR8	UCHL5	0.8852709999999999
RPL38	IGF2BP3	0.14852200000000002
PLXNA3	FAM234B	0.392628
THOC5	DDX39A	0.832583
EIF1AX	RPL7	0.458394
NDUFB3	NDUFS3	0.582218
HNRNPA0	ILF3	0.113839
PABPC4	FYTTD1	0.19025
PREB	ATP2A3	0.124999
ARSA	MAN2B1	0.208313
RRP12	NIP7	0.604324
RYK	CEACAM21	0.792
MRPL18	MRPL43	0.999845
ZSCAN29	ZNF394	0.5378149999999999
GTF2H3	GTF2H4	0.8602059999999999
RPL8	RPS27A	0.999998
CXorf56	CACTIN	0.79686
MRPL20	MRPL27	0.996757
NVL	GPATCH4	0.552341
MRPL50	RPUSD3	0.155341
LCP1	EZR	0.383787
KPNA4	GATAD2A	0.145494
DDX55	ZNF512	0.137428
BOP1	PHAX	0.14212
BASP1	MYO1B	0.143497
RPLP1	RPL7A	0.985396
CRYBG3	AKAP14	0.0
NAT10	RPL29	0.13813599999999998
TPI1	TKT	0.97372
POGK	GPSM2	0.140692
POP1	DDX56	0.643729
ZC3H8	ZNF771	0.7981060000000001
NCK1	WIPF3	0.140692
RPS6	RPL13	1.0
RPS2	RPL18	1.0
RPL38	RPS5	0.997998
RPS16	NOLC1	0.916427
KRR1	LARP7	0.731317
HP1BP3	ZNF622	0.399751
PPP1R8	PPP1R37	0.140692
MRPL37	MRPL13	0.999216
NAT10	ABT1	0.0903564
DDX10	ESF1	0.0
CKAP4	NDUFA2	0.23210300000000006
RPS29	RPL36	0.212146
MRPS2	DAP3	0.999952
TMEM214	SUMO1	0.8659129999999999
NYAP2	PIK3R3	0.0
FOXK1	BRMS1L	0.216649
AATF	MPHOSPH10	0.44939
EIF2S1	RPL37	0.0
LLGL1	PTPN21	0.123789
MRPS34	ERAL1	0.244986
RPL37A	HIST1H1A	0.273959
CETN2	XRCC5	0.72387
ZNF423	CHD4	0.237089
FGF2	DHRS2	0.151455
SNX25	ZDHHC21	0.151455
TOE1	DKC1	0.30919800000000003
RPL29	HSP90AB1	0.0
STAU1	ESF1	0.109263
MYH7B	NAP1L1	0.193795
HSP90AA1	RPL27A	0.849748
RPL35A	NOLC1	0.857326
AMPH	HPCAL4	0.390018
RBM34	DHX30	0.962002
RGPD8	NUP210	0.594016
SIPA1L3	CORO2A	0.08885010000000003
NOL12	LARP1	0.486762
RNF10	ERC1	0.0856923
NDUFS4	NDUFB3	0.1922
RRP15	ATP5O	0.0
ARID1B	PBRM1	0.614323
PSMD11	PSMC1	1.0
AATF	POP1	0.60628
CCDC59	ABT1	0.14536300000000002
IPO8	REPIN1	0.612613
PAK1IP1	FTSJ3	0.93588
RRP15	NKRF	0.754794
SEPT6	SEPT5	0.999442
SLIT2	BMP7	0.0989957
MT-ND5	NDUFS2	0.146293
PABPC4	FTSJ3	0.7705350000000001
CARD19	CHCHD3	0.166686
NOLC1	RPS27	0.0
PDLIM5	C1orf123	0.408794
RRP15	RRP12	0.85641
APRT	CNBP	0.727959
BTG3	CNOT9	0.211831
RRP15	RBM34	0.985912
PPP1R3B	AGL	0.759571
DGUOK	HPCA	0.34628400000000004
EEF1G	RPLP2	0.290584
HIST1H1B	ATP5A1	0.163718
ABT1	BUD13	0.104054
TPRN	CORO2A	0.229385
RPL37A	GRWD1	0.0
RPL26	PAPD5	0.5066149999999999
HNRNPD	HNRNPL	0.902972
SUPT16H	SLC25A3	0.0233432
DDX55	MRPS22	0.07837569999999999
TCAF2	CD70	0.133451
MRPL27	MRPL50	0.999084
RPS21	RPL30	0.134326
MYEF2	ZNF622	0.0
ZNF629	DDX10	0.324018
YBX2	DDX31	0.133829
CEP162	TPM4	0.0418959
CARMIL2	COX6C	0.0
KRIT1	HNRNPH3	0.32121700000000003
WDR5	RBBP5	0.7104
CRAMP1	C16orf87	0.171414
RPL23	EEF2	0.958924
NDRG4	HAX1	0.424113
DDX3X	PRPF40A	0.0
UTP20	RPS5	0.0
EEF1G	ATP5A1	0.593444
PSMD11	NCOA4	0.0976366
CWC15	USB1	0.148672
AKIRIN2	PSMB2	0.25852800000000004
H1F0	DDX10	0.272831
PWP1	ESF1	0.109263
NOL6	ZCCHC3	0.0806609
S100A9	IVL	0.417108
CTCF	NOL6	0.0791145
NUP160	SMPD4	0.546687
SMARCD1	SMARCA4	0.999646
FTSJ3	ZCCHC9	0.427228
RBM19	MPHOSPH10	0.353664
RPS12	RPS14	0.999998
RFC3	RPL29	0.0904993
SRPK1	TRMT112	0.1051
IPO7	SRSF6	0.971921
ZNF689	PABPC4	0.105699
DDX21	ZCCHC9	0.576292
EEF1G	RRBP1	0.0779313
CRY1	TEKT4	0.634156
CDC5L	SNRPD2	0.998794
PSPC1	C14orf166	0.8215540000000001
TCL1B	HPS5	0.974878
EIF3E	EIF3G	0.999917
USP7	DHX40	0.738557
RPL36A	NOP56	0.466532
BCLAF1	SRSF1	0.999759
RPL37A	SLC25A5	0.988292
ICK	BRCA1	0.0912673
ANKRD44	NOTCH2	0.897634
CCDC59	STAU2	0.548401
RBM19	TTF1	0.353664
RTN2	RTN4	0.34488
KRI1	MRPS26	0.8345530000000001
ZNHIT1	ACTR6	0.996547
PAM	SIAE	0.153928
CCDC86	SURF6	0.955999
WWP1	WWOX	0.516483
OSTC	DLK1	0.400696
LRRFIP2	DAPK3	0.342762
SUB1	MCM3	0.0
CWF19L1	ACADSB	0.0
BUD13	RRP9	0.145197
SREK1	PNN	0.0561942
RPF1	WDR12	0.154877
POLR3A	CRCP	0.999732
MTERF3	MRPL34	0.550573
SKIV2L	UTP18	0.0
PSMD11	USP14	0.476801
PPIL2	KLF13	0.179093
DHX57	RBM28	0.872822
MRPL20	MRPL54	0.586663
RACK1	SRP14	0.96385
RPL36AL	RPL3	0.999998
SLC43A1	SLC41A3	0.171414
BRIX1	DDX10	0.331113
